conversationId	turnNumber	sentenceNumber	utteranceId	utterance	slot-labels	intent
f93d1c1f-5d13-464d-996f-4244bf4b0077	13	0	<CONV>f93d1c1f-5d13-464d-996f-4244bf4b0077<TURN>13<SENT>0	no	O	rejection
f93d1c1f-5d13-464d-996f-4244bf4b0077	15	0	<CONV>f93d1c1f-5d13-464d-996f-4244bf4b0077<TURN>15<SENT>0	good day	O O	closinggreeting
03d2d1bc-f73c-4d0e-8b5a-53cae81e9551	0	0	<CONV>03d2d1bc-f73c-4d0e-8b5a-53cae81e9551<TURN>0<SENT>0	hi	O	openinggreeting
03d2d1bc-f73c-4d0e-8b5a-53cae81e9551	2	0	<CONV>03d2d1bc-f73c-4d0e-8b5a-53cae81e9551<TURN>2<SENT>0	i want to purchase internet	O O O O service_type	startserviceintent
03d2d1bc-f73c-4d0e-8b5a-53cae81e9551	4	0	<CONV>03d2d1bc-f73c-4d0e-8b5a-53cae81e9551<TURN>4<SENT>0	chennai 965847	current_city current_zipcode	contentonly
03d2d1bc-f73c-4d0e-8b5a-53cae81e9551	6	0	<CONV>03d2d1bc-f73c-4d0e-8b5a-53cae81e9551<TURN>6<SENT>0	5 gb plan	datacategoryvalues datacategoryvalues O	contentonly
03d2d1bc-f73c-4d0e-8b5a-53cae81e9551	8	0	<CONV>03d2d1bc-f73c-4d0e-8b5a-53cae81e9551<TURN>8<SENT>0	ok sure	O O	confirmation
03d2d1bc-f73c-4d0e-8b5a-53cae81e9551	10	0	<CONV>03d2d1bc-f73c-4d0e-8b5a-53cae81e9551<TURN>10<SENT>0	nothing else	O O	rejection
a173bbb5-9179-429d-bd83-173c69ba1a39	0	0	<CONV>a173bbb5-9179-429d-bd83-173c69ba1a39<TURN>0<SENT>0	hi	O	openinggreeting
a173bbb5-9179-429d-bd83-173c69ba1a39	2	0	<CONV>a173bbb5-9179-429d-bd83-173c69ba1a39<TURN>2<SENT>0	i want to purchase internet	O O O O service_type	startserviceintent
a173bbb5-9179-429d-bd83-173c69ba1a39	4	0	<CONV>a173bbb5-9179-429d-bd83-173c69ba1a39<TURN>4<SENT>0	goa 125632	current_city current_zipcode	contentonly
a173bbb5-9179-429d-bd83-173c69ba1a39	6	0	<CONV>a173bbb5-9179-429d-bd83-173c69ba1a39<TURN>6<SENT>0	10 gb	datacategoryvalues datacategoryvalues	contentonly
a173bbb5-9179-429d-bd83-173c69ba1a39	8	0	<CONV>a173bbb5-9179-429d-bd83-173c69ba1a39<TURN>8<SENT>0	nothing else	O O	rejection
a173bbb5-9179-429d-bd83-173c69ba1a39	9	0	<CONV>a173bbb5-9179-429d-bd83-173c69ba1a39<TURN>9<SENT>0	nothing else	O O	rejection
959a68db-e59c-4a58-adc4-6688bc8a18e3	0	0	<CONV>959a68db-e59c-4a58-adc4-6688bc8a18e3<TURN>0<SENT>0	hi	O	openinggreeting
959a68db-e59c-4a58-adc4-6688bc8a18e3	2	0	<CONV>959a68db-e59c-4a58-adc4-6688bc8a18e3<TURN>2<SENT>0	i want to purchase internet	O O O O service_type	startserviceintent
959a68db-e59c-4a58-adc4-6688bc8a18e3	4	0	<CONV>959a68db-e59c-4a58-adc4-6688bc8a18e3<TURN>4<SENT>0	mumbai 748545	current_city current_zipcode	contentonly
959a68db-e59c-4a58-adc4-6688bc8a18e3	6	0	<CONV>959a68db-e59c-4a58-adc4-6688bc8a18e3<TURN>6<SENT>0	5 gb plan	datacategoryvalues datacategoryvalues O	contentonly
959a68db-e59c-4a58-adc4-6688bc8a18e3	8	0	<CONV>959a68db-e59c-4a58-adc4-6688bc8a18e3<TURN>8<SENT>0	nothing else thank you	O O O O	rejection
a302f4a7-2262-4ae0-8089-80f4e60d1328	1	0	<CONV>a302f4a7-2262-4ae0-8089-80f4e60d1328<TURN>1<SENT>0	hi i want to purchase internet	O O O O O service_type	startserviceintent
a302f4a7-2262-4ae0-8089-80f4e60d1328	3	0	<CONV>a302f4a7-2262-4ae0-8089-80f4e60d1328<TURN>3<SENT>0	mumbai 025963	current_city current_zipcode	contentonly
a302f4a7-2262-4ae0-8089-80f4e60d1328	5	0	<CONV>a302f4a7-2262-4ae0-8089-80f4e60d1328<TURN>5<SENT>0	10 gb	datacategoryvalues datacategoryvalues	contentonly
a302f4a7-2262-4ae0-8089-80f4e60d1328	7	0	<CONV>a302f4a7-2262-4ae0-8089-80f4e60d1328<TURN>7<SENT>0	ok	O	confirmation
a302f4a7-2262-4ae0-8089-80f4e60d1328	9	0	<CONV>a302f4a7-2262-4ae0-8089-80f4e60d1328<TURN>9<SENT>0	nothing else	O O	rejection
1846757b-5a10-435e-a2c6-faa73c51b1fc	0	0	<CONV>1846757b-5a10-435e-a2c6-faa73c51b1fc<TURN>0<SENT>0	i need internet	O O service_type	startserviceintent
1846757b-5a10-435e-a2c6-faa73c51b1fc	5	0	<CONV>1846757b-5a10-435e-a2c6-faa73c51b1fc<TURN>5<SENT>0	5 gb	datacategoryvalues datacategoryvalues	contentonly
1846757b-5a10-435e-a2c6-faa73c51b1fc	7	0	<CONV>1846757b-5a10-435e-a2c6-faa73c51b1fc<TURN>7<SENT>0	ok	O	confirmation
1846757b-5a10-435e-a2c6-faa73c51b1fc	9	0	<CONV>1846757b-5a10-435e-a2c6-faa73c51b1fc<TURN>9<SENT>0	sure nice	O O	confirmation
1846757b-5a10-435e-a2c6-faa73c51b1fc	11	0	<CONV>1846757b-5a10-435e-a2c6-faa73c51b1fc<TURN>11<SENT>0	ok	O	confirmation
c56083b7-7873-497c-9239-7adfe0b7bfd2	0	0	<CONV>c56083b7-7873-497c-9239-7adfe0b7bfd2<TURN>0<SENT>0	hai	O	openinggreeting
c56083b7-7873-497c-9239-7adfe0b7bfd2	2	0	<CONV>c56083b7-7873-497c-9239-7adfe0b7bfd2<TURN>2<SENT>0	i would like to sign up for new internet service	O O O O O O O O service_type O	startserviceintent
c56083b7-7873-497c-9239-7adfe0b7bfd2	4	0	<CONV>c56083b7-7873-497c-9239-7adfe0b7bfd2<TURN>4<SENT>0	city name honolulu	O O current_city	contentonly
c56083b7-7873-497c-9239-7adfe0b7bfd2	5	0	<CONV>c56083b7-7873-497c-9239-7adfe0b7bfd2<TURN>5<SENT>0	zip code 96818	O O current_zipcode	contentonly
c56083b7-7873-497c-9239-7adfe0b7bfd2	7	0	<CONV>c56083b7-7873-497c-9239-7adfe0b7bfd2<TURN>7<SENT>0	i would like to sign up for 10 gb data plan	O O O O O O O datacategoryvalues datacategoryvalues O O	contentonly
c56083b7-7873-497c-9239-7adfe0b7bfd2	9	0	<CONV>c56083b7-7873-497c-9239-7adfe0b7bfd2<TURN>9<SENT>0	sure	O	confirmation
c56083b7-7873-497c-9239-7adfe0b7bfd2	9	1	<CONV>c56083b7-7873-497c-9239-7adfe0b7bfd2<TURN>9<SENT>1	please confirm it for me	O O O O O	outofdomain
c56083b7-7873-497c-9239-7adfe0b7bfd2	11	0	<CONV>c56083b7-7873-497c-9239-7adfe0b7bfd2<TURN>11<SENT>0	no	O	rejection
c56083b7-7873-497c-9239-7adfe0b7bfd2	11	1	<CONV>c56083b7-7873-497c-9239-7adfe0b7bfd2<TURN>11<SENT>1	thank you so much for your help	O O O O O O O	thankyou
70df826d-925f-4944-9f3f-05c291618c97	0	0	<CONV>70df826d-925f-4944-9f3f-05c291618c97<TURN>0<SENT>0	hello	O	openinggreeting
70df826d-925f-4944-9f3f-05c291618c97	2	0	<CONV>70df826d-925f-4944-9f3f-05c291618c97<TURN>2<SENT>0	i would like to sign up internet connection	O O O O O O service_type O	startserviceintent
70df826d-925f-4944-9f3f-05c291618c97	4	0	<CONV>70df826d-925f-4944-9f3f-05c291618c97<TURN>4<SENT>0	houston 23001	current_city current_zipcode	contentonly
70df826d-925f-4944-9f3f-05c291618c97	6	0	<CONV>70df826d-925f-4944-9f3f-05c291618c97<TURN>6<SENT>0	10 gb	datacategoryvalues datacategoryvalues	contentonly
70df826d-925f-4944-9f3f-05c291618c97	8	0	<CONV>70df826d-925f-4944-9f3f-05c291618c97<TURN>8<SENT>0	yeah	O	confirmation
70df826d-925f-4944-9f3f-05c291618c97	10	0	<CONV>70df826d-925f-4944-9f3f-05c291618c97<TURN>10<SENT>0	nothing else	O O	rejection
103ae56e-2c8c-4ff7-b60d-6a80965b7917	0	0	<CONV>103ae56e-2c8c-4ff7-b60d-6a80965b7917<TURN>0<SENT>0	i need internet	O O service_type	startserviceintent
103ae56e-2c8c-4ff7-b60d-6a80965b7917	2	0	<CONV>103ae56e-2c8c-4ff7-b60d-6a80965b7917<TURN>2<SENT>0	madurai 625002	current_city current_zipcode	contentonly
103ae56e-2c8c-4ff7-b60d-6a80965b7917	4	0	<CONV>103ae56e-2c8c-4ff7-b60d-6a80965b7917<TURN>4<SENT>0	5 gb	datacategoryvalues datacategoryvalues	contentonly
103ae56e-2c8c-4ff7-b60d-6a80965b7917	6	0	<CONV>103ae56e-2c8c-4ff7-b60d-6a80965b7917<TURN>6<SENT>0	ok	O	confirmation
103ae56e-2c8c-4ff7-b60d-6a80965b7917	8	0	<CONV>103ae56e-2c8c-4ff7-b60d-6a80965b7917<TURN>8<SENT>0	no	O	rejection
103ae56e-2c8c-4ff7-b60d-6a80965b7917	10	0	<CONV>103ae56e-2c8c-4ff7-b60d-6a80965b7917<TURN>10<SENT>0	thanks	O	thankyou
103ae56e-2c8c-4ff7-b60d-6a80965b7917	12	0	<CONV>103ae56e-2c8c-4ff7-b60d-6a80965b7917<TURN>12<SENT>0	no	O	rejection
5710e414-f717-45bb-9511-b792c97b8fe6	0	0	<CONV>5710e414-f717-45bb-9511-b792c97b8fe6<TURN>0<SENT>0	hi im looking for a new service	O O O O O O O	openinggreeting
5710e414-f717-45bb-9511-b792c97b8fe6	3	0	<CONV>5710e414-f717-45bb-9511-b792c97b8fe6<TURN>3<SENT>0	tennessee 82736	current_city current_zipcode	contentonly
5710e414-f717-45bb-9511-b792c97b8fe6	5	0	<CONV>5710e414-f717-45bb-9511-b792c97b8fe6<TURN>5<SENT>0	5 gb	datacategoryvalues datacategoryvalues	contentonly
5710e414-f717-45bb-9511-b792c97b8fe6	8	0	<CONV>5710e414-f717-45bb-9511-b792c97b8fe6<TURN>8<SENT>0	internet service	service_type O	contentonly
5710e414-f717-45bb-9511-b792c97b8fe6	10	0	<CONV>5710e414-f717-45bb-9511-b792c97b8fe6<TURN>10<SENT>0	sure	O	confirmation
5710e414-f717-45bb-9511-b792c97b8fe6	12	0	<CONV>5710e414-f717-45bb-9511-b792c97b8fe6<TURN>12<SENT>0	not really thanks	O O O	rejection
078c9c55-6aac-4ad9-94d5-56a636b154a0	0	0	<CONV>078c9c55-6aac-4ad9-94d5-56a636b154a0<TURN>0<SENT>0	hi	O	openinggreeting
078c9c55-6aac-4ad9-94d5-56a636b154a0	2	0	<CONV>078c9c55-6aac-4ad9-94d5-56a636b154a0<TURN>2<SENT>0	i want cable connection	O O service_type O	startserviceintent
078c9c55-6aac-4ad9-94d5-56a636b154a0	3	0	<CONV>078c9c55-6aac-4ad9-94d5-56a636b154a0<TURN>3<SENT>0	chennai 625400	current_city current_zipcode	contentonly
078c9c55-6aac-4ad9-94d5-56a636b154a0	5	0	<CONV>078c9c55-6aac-4ad9-94d5-56a636b154a0<TURN>5<SENT>0	chennai 625400	current_city current_zipcode	contentonly
078c9c55-6aac-4ad9-94d5-56a636b154a0	7	0	<CONV>078c9c55-6aac-4ad9-94d5-56a636b154a0<TURN>7<SENT>0	5 gb	datacategoryvalues datacategoryvalues	contentonly
078c9c55-6aac-4ad9-94d5-56a636b154a0	9	0	<CONV>078c9c55-6aac-4ad9-94d5-56a636b154a0<TURN>9<SENT>0	ok	O	confirmation
078c9c55-6aac-4ad9-94d5-56a636b154a0	11	0	<CONV>078c9c55-6aac-4ad9-94d5-56a636b154a0<TURN>11<SENT>0	ok	O	confirmation
078c9c55-6aac-4ad9-94d5-56a636b154a0	13	0	<CONV>078c9c55-6aac-4ad9-94d5-56a636b154a0<TURN>13<SENT>0	nothing	O	rejection
10201278-e436-4c59-b3ef-3ab6f9d1ec10	1	0	<CONV>10201278-e436-4c59-b3ef-3ab6f9d1ec10<TURN>1<SENT>0	hey	O	openinggreeting
10201278-e436-4c59-b3ef-3ab6f9d1ec10	3	0	<CONV>10201278-e436-4c59-b3ef-3ab6f9d1ec10<TURN>3<SENT>0	i want to sign up for a service	O O O O O O O O	startserviceintent
10201278-e436-4c59-b3ef-3ab6f9d1ec10	7	0	<CONV>10201278-e436-4c59-b3ef-3ab6f9d1ec10<TURN>7<SENT>0	city is kuala lumpur and zip is 784125	O O current_city current_city O O O current_zipcode	contentonly
10201278-e436-4c59-b3ef-3ab6f9d1ec10	9	0	<CONV>10201278-e436-4c59-b3ef-3ab6f9d1ec10<TURN>9<SENT>0	1 gb	datacategoryvalues datacategoryvalues	contentonly
10201278-e436-4c59-b3ef-3ab6f9d1ec10	11	0	<CONV>10201278-e436-4c59-b3ef-3ab6f9d1ec10<TURN>11<SENT>0	yes	O	confirmation
10201278-e436-4c59-b3ef-3ab6f9d1ec10	13	0	<CONV>10201278-e436-4c59-b3ef-3ab6f9d1ec10<TURN>13<SENT>0	ok i will waiting for your teams call	O O O O O O O O	confirmation
10201278-e436-4c59-b3ef-3ab6f9d1ec10	15	0	<CONV>10201278-e436-4c59-b3ef-3ab6f9d1ec10<TURN>15<SENT>0	nope	O	rejection
ad4538c8-9273-4d4a-b64d-21b8fc679ce1	0	0	<CONV>ad4538c8-9273-4d4a-b64d-21b8fc679ce1<TURN>0<SENT>0	good morning rory	O O O	openinggreeting
ad4538c8-9273-4d4a-b64d-21b8fc679ce1	4	0	<CONV>ad4538c8-9273-4d4a-b64d-21b8fc679ce1<TURN>4<SENT>0	atlanta 30301	current_city current_zipcode	contentonly
ad4538c8-9273-4d4a-b64d-21b8fc679ce1	6	0	<CONV>ad4538c8-9273-4d4a-b64d-21b8fc679ce1<TURN>6<SENT>0	i can go with 5 gb plan rory	O O O O datacategoryvalues datacategoryvalues O O	contentonly
ad4538c8-9273-4d4a-b64d-21b8fc679ce1	8	0	<CONV>ad4538c8-9273-4d4a-b64d-21b8fc679ce1<TURN>8<SENT>0	yes please gohead and confirm the plan rory	O O O O O O O O	confirmation
ad4538c8-9273-4d4a-b64d-21b8fc679ce1	8	1	<CONV>ad4538c8-9273-4d4a-b64d-21b8fc679ce1<TURN>8<SENT>1	ia m okay with fare	O O O O O	confirmation
ad4538c8-9273-4d4a-b64d-21b8fc679ce1	10	0	<CONV>ad4538c8-9273-4d4a-b64d-21b8fc679ce1<TURN>10<SENT>0	all my queries are cleared rory	O O O O O O	outofdomain
ad4538c8-9273-4d4a-b64d-21b8fc679ce1	10	1	<CONV>ad4538c8-9273-4d4a-b64d-21b8fc679ce1<TURN>10<SENT>1	no more questions	O O O	rejection
ad4538c8-9273-4d4a-b64d-21b8fc679ce1	10	2	<CONV>ad4538c8-9273-4d4a-b64d-21b8fc679ce1<TURN>10<SENT>2	have a nice day	O O O O	thankyou
ad4538c8-9273-4d4a-b64d-21b8fc679ce1	10	3	<CONV>ad4538c8-9273-4d4a-b64d-21b8fc679ce1<TURN>10<SENT>3	good bye	O O	closinggreeting
8f97ca43-37f0-4658-9c98-a0ee96278257	0	0	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>0<SENT>0	hi	O	openinggreeting
8f97ca43-37f0-4658-9c98-a0ee96278257	2	0	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>2<SENT>0	could you please connect a new cable service	O O O O O O service_type O	startserviceintent
8f97ca43-37f0-4658-9c98-a0ee96278257	4	0	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>4<SENT>0	zip code is 96457 city name is theni	O O O current_zipcode O O O current_city	contentonly
8f97ca43-37f0-4658-9c98-a0ee96278257	6	0	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>6<SENT>0	10 gb	datacategoryvalues datacategoryvalues	contentonly
8f97ca43-37f0-4658-9c98-a0ee96278257	8	0	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>8<SENT>0	hello i ask 10 gb is available	O O O datacategoryvalues datacategoryvalues O O	getinformationintent
8f97ca43-37f0-4658-9c98-a0ee96278257	11	0	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>11<SENT>0	yes please subscribe	O O O	confirmation
8f97ca43-37f0-4658-9c98-a0ee96278257	13	0	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>13<SENT>0	no thanks	O O	rejection
8f97ca43-37f0-4658-9c98-a0ee96278257	14	0	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>14<SENT>0	please subscribe this pack as soon as possible	O O O O O O O O	startserviceintent
17232ecc-3bb0-4535-9e35-a340c1453a06	0	0	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>0<SENT>0	hai	O	openinggreeting
17232ecc-3bb0-4535-9e35-a340c1453a06	4	0	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>4<SENT>0	anchorage 99501 thru 99524	O current_zipcode O current_zipcode	contentonly
17232ecc-3bb0-4535-9e35-a340c1453a06	6	0	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>6<SENT>0	1 gb	datacategoryvalues datacategoryvalues	contentonly
17232ecc-3bb0-4535-9e35-a340c1453a06	8	0	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>8<SENT>0	yes okay	O O	confirmation
17232ecc-3bb0-4535-9e35-a340c1453a06	10	0	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>10<SENT>0	1 gb plan	datacategoryvalues datacategoryvalues O	contentonly
17232ecc-3bb0-4535-9e35-a340c1453a06	12	0	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>12<SENT>0	okay	O	confirmation
17232ecc-3bb0-4535-9e35-a340c1453a06	14	0	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>14<SENT>0	no thanks	O O	rejection
17232ecc-3bb0-4535-9e35-a340c1453a06	16	0	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>16<SENT>0	okay good bye have a nice day	O O O O O O O	closinggreeting
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	0	0	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>0<SENT>0	hi	O	openinggreeting
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	1	0	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>1<SENT>0	i need can	O O O	outofdomain
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	2	0	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>2<SENT>0	i need cable connection	O O service_type O	startserviceintent
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	4	0	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>4<SENT>0	chennai 653001	current_city current_zipcode	contentonly
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	6	0	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>6<SENT>0	5 gb	datacategoryvalues datacategoryvalues	contentonly
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	8	0	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>8<SENT>0	ok	O	confirmation
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	10	0	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>10<SENT>0	ok	O	confirmation
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	12	0	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>12<SENT>0	nothing	O	rejection
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	14	0	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>14<SENT>0	yes confirm it	O O O	confirmation
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	16	0	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>16<SENT>0	no	O	rejection
77c3b304-4782-4ad7-927b-12c451d83ecb	0	0	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>0<SENT>0	hi	O	openinggreeting
77c3b304-4782-4ad7-927b-12c451d83ecb	2	0	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>2<SENT>0	i want cable connection	O O service_type O	startserviceintent
77c3b304-4782-4ad7-927b-12c451d83ecb	4	0	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>4<SENT>0	chennai 628004	current_city current_zipcode	contentonly
77c3b304-4782-4ad7-927b-12c451d83ecb	6	0	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>6<SENT>0	5 gb	datacategoryvalues datacategoryvalues	contentonly
77c3b304-4782-4ad7-927b-12c451d83ecb	8	0	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>8<SENT>0	ok	O	confirmation
77c3b304-4782-4ad7-927b-12c451d83ecb	10	0	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>10<SENT>0	nothingt	O	rejection
77c3b304-4782-4ad7-927b-12c451d83ecb	11	0	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>11<SENT>0	nothing	O	rejection
8f7835f4-cacb-400e-ac58-b3fe2a47802f	0	0	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>0<SENT>0	hi	O	openinggreeting
8f7835f4-cacb-400e-ac58-b3fe2a47802f	2	0	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>2<SENT>0	i need a internet connection	O O O service_type O	startserviceintent
8f7835f4-cacb-400e-ac58-b3fe2a47802f	4	0	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>4<SENT>0	chennai 624008	current_city current_zipcode	contentonly
8f7835f4-cacb-400e-ac58-b3fe2a47802f	6	0	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>6<SENT>0	5 gb	datacategoryvalues datacategoryvalues	contentonly
8f7835f4-cacb-400e-ac58-b3fe2a47802f	8	0	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>8<SENT>0	nothing	O	rejection
8f7835f4-cacb-400e-ac58-b3fe2a47802f	9	0	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>9<SENT>0	ok	O	confirmation
8f7835f4-cacb-400e-ac58-b3fe2a47802f	11	0	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>11<SENT>0	nothing	O	rejection
000b0789-8d07-43f4-8556-967d71ca7af0	0	0	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>0<SENT>0	hai	O	openinggreeting
000b0789-8d07-43f4-8556-967d71ca7af0	2	0	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>2<SENT>0	i got sign up internet service	O O O O service_type O	startserviceintent
000b0789-8d07-43f4-8556-967d71ca7af0	4	0	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>4<SENT>0	60007	current_zipcode	contentonly
000b0789-8d07-43f4-8556-967d71ca7af0	5	0	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>5<SENT>0	chicago	current_city	contentonly
000b0789-8d07-43f4-8556-967d71ca7af0	7	0	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>7<SENT>0	yes	O	confirmation
000b0789-8d07-43f4-8556-967d71ca7af0	8	0	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>8<SENT>0	sure	O	confirmation
000b0789-8d07-43f4-8556-967d71ca7af0	10	0	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>10<SENT>0	10 gb	datacategoryvalues datacategoryvalues	contentonly
000b0789-8d07-43f4-8556-967d71ca7af0	12	0	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>12<SENT>0	ok	O	confirmation
000b0789-8d07-43f4-8556-967d71ca7af0	13	0	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>13<SENT>0	sure	O	confirmation
000b0789-8d07-43f4-8556-967d71ca7af0	15	0	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>15<SENT>0	no thanks	O O	rejection
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	0	0	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>0<SENT>0	hi	O	openinggreeting
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	4	0	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>4<SENT>0	miami 20130	current_city current_zipcode	contentonly
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	6	0	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>6<SENT>0	10 gb	datacategoryvalues datacategoryvalues	contentonly
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	8	0	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>8<SENT>0	how much for month	O O O O	getinformationintent
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	10	0	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>10<SENT>0	okay	O	confirmation
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	12	0	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>12<SENT>0	yeah conform it	O O O	confirmation
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	14	0	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>14<SENT>0	thank you	O O	thankyou
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	16	0	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>16<SENT>0	nothing	O	rejection
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	18	0	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>18<SENT>0	bye	O	closinggreeting
9476d86c-e3dd-4857-85cd-97e7054bfe89	0	0	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>0<SENT>0	hi	O	openinggreeting
9476d86c-e3dd-4857-85cd-97e7054bfe89	1	0	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>1<SENT>0	i need cable connectioin	O O service_type O	startserviceintent
9476d86c-e3dd-4857-85cd-97e7054bfe89	4	0	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>4<SENT>0	chennai 625004	O current_zipcode	contentonly
9476d86c-e3dd-4857-85cd-97e7054bfe89	6	0	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>6<SENT>0	5 gb	datacategoryvalues datacategoryvalues	contentonly
9476d86c-e3dd-4857-85cd-97e7054bfe89	8	0	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>8<SENT>0	ok	O	confirmation
9476d86c-e3dd-4857-85cd-97e7054bfe89	10	0	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>10<SENT>0	nothing	O	rejection
a9e6ba8d-c48b-48d1-9f4e-f55d935739ee	0	0	<CONV>a9e6ba8d-c48b-48d1-9f4e-f55d935739ee<TURN>0<SENT>0	hai	O	openinggreeting
a9e6ba8d-c48b-48d1-9f4e-f55d935739ee	2	0	<CONV>a9e6ba8d-c48b-48d1-9f4e-f55d935739ee<TURN>2<SENT>0	i want new cable service	O O O service_type O	startserviceintent
a9e6ba8d-c48b-48d1-9f4e-f55d935739ee	4	0	<CONV>a9e6ba8d-c48b-48d1-9f4e-f55d935739ee<TURN>4<SENT>0	woodhaven ny 11421	O O current_zipcode	contentonly
