conversationId	turnNumber	sentenceNumber	utteranceId	utterance	slot-labels	intent
22f25aa0-43fc-4d61-8188-b4e04a54048c	2	0	<CONV>22f25aa0-43fc-4d61-8188-b4e04a54048c<TURN>2<SENT>0	i am using skype	O O O software_name	contentonly
22f25aa0-43fc-4d61-8188-b4e04a54048c	2	1	<CONV>22f25aa0-43fc-4d61-8188-b4e04a54048c<TURN>2<SENT>1	an application not working properply	O O O O O	reportbrokensoftware
22f25aa0-43fc-4d61-8188-b4e04a54048c	4	0	<CONV>22f25aa0-43fc-4d61-8188-b4e04a54048c<TURN>4<SENT>0	name nicholas and the account number 4767	O name O O O O account_number	contentonly
22f25aa0-43fc-4d61-8188-b4e04a54048c	6	0	<CONV>22f25aa0-43fc-4d61-8188-b4e04a54048c<TURN>6<SENT>0	company name eli lilly and company	company_name O company_name company_name company_name company_name	contentonly
22f25aa0-43fc-4d61-8188-b4e04a54048c	8	0	<CONV>22f25aa0-43fc-4d61-8188-b4e04a54048c<TURN>8<SENT>0	okay	O	confirmation
22f25aa0-43fc-4d61-8188-b4e04a54048c	8	1	<CONV>22f25aa0-43fc-4d61-8188-b4e04a54048c<TURN>8<SENT>1	thank you	O O	thankyou
22f25aa0-43fc-4d61-8188-b4e04a54048c	10	0	<CONV>22f25aa0-43fc-4d61-8188-b4e04a54048c<TURN>10<SENT>0	nothing else	O O	rejection
22f25aa0-43fc-4d61-8188-b4e04a54048c	10	1	<CONV>22f25aa0-43fc-4d61-8188-b4e04a54048c<TURN>10<SENT>1	thank you for your help	O O O O O	thankyou
77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2	0	0	<CONV>77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2<TURN>0<SENT>0	hi	O	openinggreeting
77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2	2	0	<CONV>77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2<TURN>2<SENT>0	i want to update my outlook	O O O O O software_name	softwareupdate
77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2	5	0	<CONV>77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2<TURN>5<SENT>0	lucy 4578	name account_number	contentonly
77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2	7	0	<CONV>77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2<TURN>7<SENT>0	pst ltd	company_name company_name	contentonly
77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2	9	0	<CONV>77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2<TURN>9<SENT>0	ok	O	softwareupdate
77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2	11	0	<CONV>77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2<TURN>11<SENT>0	ok i will chek	O O O O	confirmation
77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2	13	0	<CONV>77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2<TURN>13<SENT>0	ok	O	softwareupdate
77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2	15	0	<CONV>77f3ca8d-a8c8-4d0a-b393-16f90a71cdc2<TURN>15<SENT>0	ok	O	softwareupdate
6d4fc3a5-7b30-42ad-aac4-2d47d4eee460	0	0	<CONV>6d4fc3a5-7b30-42ad-aac4-2d47d4eee460<TURN>0<SENT>0	hi	O	openinggreeting
6d4fc3a5-7b30-42ad-aac4-2d47d4eee460	2	0	<CONV>6d4fc3a5-7b30-42ad-aac4-2d47d4eee460<TURN>2<SENT>0	hello jesse good morning	O O O O	openinggreeting
6d4fc3a5-7b30-42ad-aac4-2d47d4eee460	3	0	<CONV>6d4fc3a5-7b30-42ad-aac4-2d47d4eee460<TURN>3<SENT>0	i had some issue in my skype	O O O O O O O	reportbrokensoftware
6d4fc3a5-7b30-42ad-aac4-2d47d4eee460	5	0	<CONV>6d4fc3a5-7b30-42ad-aac4-2d47d4eee460<TURN>5<SENT>0	certainly	name	contentonly
6d4fc3a5-7b30-42ad-aac4-2d47d4eee460	6	0	<CONV>6d4fc3a5-7b30-42ad-aac4-2d47d4eee460<TURN>6<SENT>0	my name is mike robert and last digit of my account number is 7329	O O O name name O O O O O O O O account_number	contentonly
6d4fc3a5-7b30-42ad-aac4-2d47d4eee460	8	0	<CONV>6d4fc3a5-7b30-42ad-aac4-2d47d4eee460<TURN>8<SENT>0	now i work for shloks software solutions	O O O O software_name O O	contentonly
6d4fc3a5-7b30-42ad-aac4-2d47d4eee460	14	0	<CONV>6d4fc3a5-7b30-42ad-aac4-2d47d4eee460<TURN>14<SENT>0	thanks	O	thankyou
6d4fc3a5-7b30-42ad-aac4-2d47d4eee460	17	0	<CONV>6d4fc3a5-7b30-42ad-aac4-2d47d4eee460<TURN>17<SENT>0	thanks	O	thankyou
6d4fc3a5-7b30-42ad-aac4-2d47d4eee460	18	0	<CONV>6d4fc3a5-7b30-42ad-aac4-2d47d4eee460<TURN>18<SENT>0	bye	O	closinggreeting
13c6469f-e5ec-40c2-bc7f-c3deca8db69a	0	0	<CONV>13c6469f-e5ec-40c2-bc7f-c3deca8db69a<TURN>0<SENT>0	good morning	O O	openinggreeting
13c6469f-e5ec-40c2-bc7f-c3deca8db69a	2	0	<CONV>13c6469f-e5ec-40c2-bc7f-c3deca8db69a<TURN>2<SENT>0	i have an problenm when i opened skype that application may not work in properly please check that problem and find it	O O O O O O O software_name O O O O O O O O O O O O O O	reportbrokensoftware
13c6469f-e5ec-40c2-bc7f-c3deca8db69a	4	0	<CONV>13c6469f-e5ec-40c2-bc7f-c3deca8db69a<TURN>4<SENT>0	sure my name is alex	O O O O O	confirmation
13c6469f-e5ec-40c2-bc7f-c3deca8db69a	6	0	<CONV>13c6469f-e5ec-40c2-bc7f-c3deca8db69a<TURN>6<SENT>0	my company name is outlook software products	O O O O company_name company_name company_name	contentonly
13c6469f-e5ec-40c2-bc7f-c3deca8db69a	7	0	<CONV>13c6469f-e5ec-40c2-bc7f-c3deca8db69a<TURN>7<SENT>0	account number is 5487	O O O account_number	contentonly
13c6469f-e5ec-40c2-bc7f-c3deca8db69a	9	0	<CONV>13c6469f-e5ec-40c2-bc7f-c3deca8db69a<TURN>9<SENT>0	sure i will check it	O O O O O	confirmation
13c6469f-e5ec-40c2-bc7f-c3deca8db69a	11	0	<CONV>13c6469f-e5ec-40c2-bc7f-c3deca8db69a<TURN>11<SENT>0	awesome it is working and running normally	O O O O O O O	outofdomain
13c6469f-e5ec-40c2-bc7f-c3deca8db69a	13	0	<CONV>13c6469f-e5ec-40c2-bc7f-c3deca8db69a<TURN>13<SENT>0	sure if any problem i will contact you	O O O O O O O O	confirmation
13c6469f-e5ec-40c2-bc7f-c3deca8db69a	14	0	<CONV>13c6469f-e5ec-40c2-bc7f-c3deca8db69a<TURN>14<SENT>0	thank you	O O	thankyou
d04c1c38-8b52-43e7-9db4-07326f98a005	0	0	<CONV>d04c1c38-8b52-43e7-9db4-07326f98a005<TURN>0<SENT>0	hi	O	openinggreeting
d04c1c38-8b52-43e7-9db4-07326f98a005	2	0	<CONV>d04c1c38-8b52-43e7-9db4-07326f98a005<TURN>2<SENT>0	i need reimbusement	O O O	outofdomain
d04c1c38-8b52-43e7-9db4-07326f98a005	4	0	<CONV>d04c1c38-8b52-43e7-9db4-07326f98a005<TURN>4<SENT>0	billa 1829	name password	contentonly
d04c1c38-8b52-43e7-9db4-07326f98a005	6	0	<CONV>d04c1c38-8b52-43e7-9db4-07326f98a005<TURN>6<SENT>0	flight 150 hotel 350 total 500 dollars	expense_type cost expense_type cost O cost cost	contentonly
d04c1c38-8b52-43e7-9db4-07326f98a005	8	0	<CONV>d04c1c38-8b52-43e7-9db4-07326f98a005<TURN>8<SENT>0	i already made it	O O O O	outofdomain
d04c1c38-8b52-43e7-9db4-07326f98a005	10	0	<CONV>d04c1c38-8b52-43e7-9db4-07326f98a005<TURN>10<SENT>0	go ahead	O O	outofdomain
d04c1c38-8b52-43e7-9db4-07326f98a005	12	0	<CONV>d04c1c38-8b52-43e7-9db4-07326f98a005<TURN>12<SENT>0	nothing else	O O	rejection
d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023	0	0	<CONV>d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023<TURN>0<SENT>0	hai	O	openinggreeting
d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023	2	0	<CONV>d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023<TURN>2<SENT>0	missing periodic software updates in the outlook	O O O O O O software_name	softwareupdate
d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023	4	0	<CONV>d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023<TURN>4<SENT>0	kalssen 4456	name account_number	contentonly
d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023	6	0	<CONV>d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023<TURN>6<SENT>0	dell	company_name	contentonly
d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023	8	0	<CONV>d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023<TURN>8<SENT>0	ok	O	softwareupdate
d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023	10	0	<CONV>d7e24ac7-95ef-4fcd-a5f8-ffb4ccb14023<TURN>10<SENT>0	yes	O	confirmation
11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0	0	0	<CONV>11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0<TURN>0<SENT>0	higood morning	O O	openinggreeting
11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0	2	0	<CONV>11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0<TURN>2<SENT>0	skype message is not received	O O O O O	outofdomain
11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0	4	0	<CONV>11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0<TURN>4<SENT>0	agustina and 8374	name O account_number	contentonly
11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0	6	0	<CONV>11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0<TURN>6<SENT>0	mphasis limited	O O	contentonly
11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0	8	0	<CONV>11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0<TURN>8<SENT>0	yes	O	confirmation
11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0	10	0	<CONV>11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0<TURN>10<SENT>0	ok i try i have a time	O O O O O O O	confirmation
11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0	12	0	<CONV>11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0<TURN>12<SENT>0	problem solved	O O	outofdomain
11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0	14	0	<CONV>11c655e3-dc28-4c5c-9f28-fd2ec21bc7a0<TURN>14<SENT>0	nothing else	O O	rejection
cd1a24f9-2782-4ece-b48c-be5f9ef366d6	0	0	<CONV>cd1a24f9-2782-4ece-b48c-be5f9ef366d6<TURN>0<SENT>0	kai	O	openinggreeting
cd1a24f9-2782-4ece-b48c-be5f9ef366d6	1	0	<CONV>cd1a24f9-2782-4ece-b48c-be5f9ef366d6<TURN>1<SENT>0	ho	O	openinggreeting
cd1a24f9-2782-4ece-b48c-be5f9ef366d6	2	0	<CONV>cd1a24f9-2782-4ece-b48c-be5f9ef366d6<TURN>2<SENT>0	hi	O	openinggreeting
cd1a24f9-2782-4ece-b48c-be5f9ef366d6	3	0	<CONV>cd1a24f9-2782-4ece-b48c-be5f9ef366d6<TURN>3<SENT>0	salesforce is slowly working	O O O O	outofdomain
cd1a24f9-2782-4ece-b48c-be5f9ef366d6	6	0	<CONV>cd1a24f9-2782-4ece-b48c-be5f9ef366d6<TURN>6<SENT>0	ibrahim 1801	name account_number	contentonly
cd1a24f9-2782-4ece-b48c-be5f9ef366d6	8	0	<CONV>cd1a24f9-2782-4ece-b48c-be5f9ef366d6<TURN>8<SENT>0	rts tech	company_name company_name	contentonly
cd1a24f9-2782-4ece-b48c-be5f9ef366d6	10	0	<CONV>cd1a24f9-2782-4ece-b48c-be5f9ef366d6<TURN>10<SENT>0	ok	O	confirmation
cd1a24f9-2782-4ece-b48c-be5f9ef366d6	12	0	<CONV>cd1a24f9-2782-4ece-b48c-be5f9ef366d6<TURN>12<SENT>0	i updated it now it is faster	O O O O O O O	softwareupdate
cd1a24f9-2782-4ece-b48c-be5f9ef366d6	14	0	<CONV>cd1a24f9-2782-4ece-b48c-be5f9ef366d6<TURN>14<SENT>0	nothing	O	rejection
84fd20d0-37dd-40b8-8682-6a8a44f04bb1	0	0	<CONV>84fd20d0-37dd-40b8-8682-6a8a44f04bb1<TURN>0<SENT>0	hi sirmy application have not working expectly	O O O O O O O	openinggreeting
84fd20d0-37dd-40b8-8682-6a8a44f04bb1	3	0	<CONV>84fd20d0-37dd-40b8-8682-6a8a44f04bb1<TURN>3<SENT>0	karthi 5689	name account_number	contentonly
84fd20d0-37dd-40b8-8682-6a8a44f04bb1	4	0	<CONV>84fd20d0-37dd-40b8-8682-6a8a44f04bb1<TURN>4<SENT>0	are you there	O O O	outofdomain
84fd20d0-37dd-40b8-8682-6a8a44f04bb1	6	0	<CONV>84fd20d0-37dd-40b8-8682-6a8a44f04bb1<TURN>6<SENT>0	mjs solutions	company_name company_name	contentonly
84fd20d0-37dd-40b8-8682-6a8a44f04bb1	8	0	<CONV>84fd20d0-37dd-40b8-8682-6a8a44f04bb1<TURN>8<SENT>0	ok sure	O O	confirmation
84fd20d0-37dd-40b8-8682-6a8a44f04bb1	9	0	<CONV>84fd20d0-37dd-40b8-8682-6a8a44f04bb1<TURN>9<SENT>0	hello	O	openinggreeting
84fd20d0-37dd-40b8-8682-6a8a44f04bb1	11	0	<CONV>84fd20d0-37dd-40b8-8682-6a8a44f04bb1<TURN>11<SENT>0	my skype aqpplication have very buffering	O software_name O O O O	contentonly
84fd20d0-37dd-40b8-8682-6a8a44f04bb1	13	0	<CONV>84fd20d0-37dd-40b8-8682-6a8a44f04bb1<TURN>13<SENT>0	now i using latest version of skype	O O O O O O software_name	contentonly
84fd20d0-37dd-40b8-8682-6a8a44f04bb1	16	0	<CONV>84fd20d0-37dd-40b8-8682-6a8a44f04bb1<TURN>16<SENT>0	nothing else	O O	rejection
dae18a57-9920-4f82-aeac-e152f926d2f9	0	0	<CONV>dae18a57-9920-4f82-aeac-e152f926d2f9<TURN>0<SENT>0	hi hello	O O	openinggreeting
dae18a57-9920-4f82-aeac-e152f926d2f9	4	0	<CONV>dae18a57-9920-4f82-aeac-e152f926d2f9<TURN>4<SENT>0	name bhuvi 5236	O name account_number	contentonly
dae18a57-9920-4f82-aeac-e152f926d2f9	6	0	<CONV>dae18a57-9920-4f82-aeac-e152f926d2f9<TURN>6<SENT>0	its not bhuvio its bhuvi worked at sabra textiles	O O O O name O O company_name company_name	contentonly
dae18a57-9920-4f82-aeac-e152f926d2f9	8	0	<CONV>dae18a57-9920-4f82-aeac-e152f926d2f9<TURN>8<SENT>0	fine	O	confirmation
dae18a57-9920-4f82-aeac-e152f926d2f9	10	1	<CONV>dae18a57-9920-4f82-aeac-e152f926d2f9<TURN>10<SENT>1	really iam thankful to you its working	O O O O O O O	thankyou
dae18a57-9920-4f82-aeac-e152f926d2f9	12	0	<CONV>dae18a57-9920-4f82-aeac-e152f926d2f9<TURN>12<SENT>0	nothing else thank you ill leave	O O O O O O	rejection
6cc0e1d7-8f8d-4357-ba6b-ce96eb9bbebd	0	0	<CONV>6cc0e1d7-8f8d-4357-ba6b-ce96eb9bbebd<TURN>0<SENT>0	hai	O	openinggreeting
6cc0e1d7-8f8d-4357-ba6b-ce96eb9bbebd	4	0	<CONV>6cc0e1d7-8f8d-4357-ba6b-ce96eb9bbebd<TURN>4<SENT>0	james 456895	name O	contentonly
6cc0e1d7-8f8d-4357-ba6b-ce96eb9bbebd	6	0	<CONV>6cc0e1d7-8f8d-4357-ba6b-ce96eb9bbebd<TURN>6<SENT>0	100 usd	cost cost	contentonly
6cc0e1d7-8f8d-4357-ba6b-ce96eb9bbebd	8	0	<CONV>6cc0e1d7-8f8d-4357-ba6b-ce96eb9bbebd<TURN>8<SENT>0	travel 70 usd food 30 usd	O cost cost O cost cost	contentonly
6cc0e1d7-8f8d-4357-ba6b-ce96eb9bbebd	10	0	<CONV>6cc0e1d7-8f8d-4357-ba6b-ce96eb9bbebd<TURN>10<SENT>0	ok	O	confirmation
a7e547fd-c505-4fd6-84a4-d2de493885e5	0	0	<CONV>a7e547fd-c505-4fd6-84a4-d2de493885e5<TURN>0<SENT>0	hello good morning	O O O	openinggreeting
a7e547fd-c505-4fd6-84a4-d2de493885e5	2	0	<CONV>a7e547fd-c505-4fd6-84a4-d2de493885e5<TURN>2<SENT>0	my skype not working	O software_name O O	reportbrokensoftware
a7e547fd-c505-4fd6-84a4-d2de493885e5	4	0	<CONV>a7e547fd-c505-4fd6-84a4-d2de493885e5<TURN>4<SENT>0	my dinesh	O O	contentonly
a7e547fd-c505-4fd6-84a4-d2de493885e5	5	0	<CONV>a7e547fd-c505-4fd6-84a4-d2de493885e5<TURN>5<SENT>0	5580	account_number	contentonly
a7e547fd-c505-4fd6-84a4-d2de493885e5	7	0	<CONV>a7e547fd-c505-4fd6-84a4-d2de493885e5<TURN>7<SENT>0	iab solution	company_name company_name	contentonly
a7e547fd-c505-4fd6-84a4-d2de493885e5	9	0	<CONV>a7e547fd-c505-4fd6-84a4-d2de493885e5<TURN>9<SENT>0	okay	O	confirmation
a7e547fd-c505-4fd6-84a4-d2de493885e5	11	0	<CONV>a7e547fd-c505-4fd6-84a4-d2de493885e5<TURN>11<SENT>0	okay	O	confirmation
a7e547fd-c505-4fd6-84a4-d2de493885e5	13	0	<CONV>a7e547fd-c505-4fd6-84a4-d2de493885e5<TURN>13<SENT>0	sure	O	confirmation
a7e547fd-c505-4fd6-84a4-d2de493885e5	15	0	<CONV>a7e547fd-c505-4fd6-84a4-d2de493885e5<TURN>15<SENT>0	bye	O	closinggreeting
99a2900e-e40a-4946-bf07-b84e2a95ae30	0	0	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>0<SENT>0	hello good morning	O O O	openinggreeting
99a2900e-e40a-4946-bf07-b84e2a95ae30	2	0	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>2<SENT>0	im ricky ponting and im working in a vshop solution	O name name O O O O O company_name O	contentonly
99a2900e-e40a-4946-bf07-b84e2a95ae30	5	0	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>5<SENT>0	i need a help about travel expenses	O O O O O O O	expensereport
99a2900e-e40a-4946-bf07-b84e2a95ae30	5	1	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>5<SENT>1	need reimbursement of my travel expenses	O O O O O O	expensereport
99a2900e-e40a-4946-bf07-b84e2a95ae30	5	2	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>5<SENT>2	how will i claim	O O O O	outofdomain
99a2900e-e40a-4946-bf07-b84e2a95ae30	6	0	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>6<SENT>0	yeah sorry for late reply	O O O O O	outofdomain
99a2900e-e40a-4946-bf07-b84e2a95ae30	8	0	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>8<SENT>0	ricky ponting and password is jane 4561	name name O O O password password	contentonly
99a2900e-e40a-4946-bf07-b84e2a95ae30	10	0	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>10<SENT>0	the expenses was 90	O O O cost	contentonly
99a2900e-e40a-4946-bf07-b84e2a95ae30	10	1	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>10<SENT>1	i will send a photo if you will give a mail id	O O O O O O O O O O O O	contentonly
99a2900e-e40a-4946-bf07-b84e2a95ae30	12	0	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>12<SENT>0	sure	O	confirmation
99a2900e-e40a-4946-bf07-b84e2a95ae30	14	0	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>14<SENT>0	no thank you so for asking	O O O O O O	rejection
99a2900e-e40a-4946-bf07-b84e2a95ae30	16	0	<CONV>99a2900e-e40a-4946-bf07-b84e2a95ae30<TURN>16<SENT>0	bye	O	closinggreeting
cea87bb1-2325-4986-9831-b2aaa4046b69	0	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>0<SENT>0	hai sir	O O	openinggreeting
cea87bb1-2325-4986-9831-b2aaa4046b69	2	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>2<SENT>0	good evening sir	O O O	openinggreeting
cea87bb1-2325-4986-9831-b2aaa4046b69	3	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>3<SENT>0	yes i need your services information sir	O O O O O O O	confirmation
cea87bb1-2325-4986-9831-b2aaa4046b69	5	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>5<SENT>0	one of my application not working in my system	O O O O O O O O O	reportbrokensoftware
cea87bb1-2325-4986-9831-b2aaa4046b69	6	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>6<SENT>0	could u please help to recover	O O O O O O	outofdomain
cea87bb1-2325-4986-9831-b2aaa4046b69	8	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>8<SENT>0	my name is rajeev	O O O name	contentonly
cea87bb1-2325-4986-9831-b2aaa4046b69	9	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>9<SENT>0	my account no is 4586	O O O O account_number	contentonly
cea87bb1-2325-4986-9831-b2aaa4046b69	11	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>11<SENT>0	hp systems	company_name company_name	contentonly
cea87bb1-2325-4986-9831-b2aaa4046b69	13	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>13<SENT>0	bluetooth application is not working	O O O O O	reportbrokensoftware
cea87bb1-2325-4986-9831-b2aaa4046b69	15	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>15<SENT>0	so cannot sharing information sir	O O O O O	outofdomain
cea87bb1-2325-4986-9831-b2aaa4046b69	16	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>16<SENT>0	ok sir	O O	confirmation
cea87bb1-2325-4986-9831-b2aaa4046b69	18	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>18<SENT>0	sure i will update for my application sir	O O O O O O O O	softwareupdate
cea87bb1-2325-4986-9831-b2aaa4046b69	20	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>20<SENT>0	nothing sir	O O	rejection
cea87bb1-2325-4986-9831-b2aaa4046b69	21	0	<CONV>cea87bb1-2325-4986-9831-b2aaa4046b69<TURN>21<SENT>0	thanks for your help sir	O O O O O	thankyou
921c75a7-eb46-43fe-99bb-0287641a7f1d	0	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>0<SENT>0	hi	O	openinggreeting
921c75a7-eb46-43fe-99bb-0287641a7f1d	2	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>2<SENT>0	i want check the global status of servers	O O O O O O O O	checkserverstatus
921c75a7-eb46-43fe-99bb-0287641a7f1d	4	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>4<SENT>0	slade arellano	name name	contentonly
921c75a7-eb46-43fe-99bb-0287641a7f1d	5	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>5<SENT>0	4632	account_number	contentonly
921c75a7-eb46-43fe-99bb-0287641a7f1d	7	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>7<SENT>0	avenue solutions	company_name company_name	contentonly
921c75a7-eb46-43fe-99bb-0287641a7f1d	9	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>9<SENT>0	okay	O	confirmation
921c75a7-eb46-43fe-99bb-0287641a7f1d	11	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>11<SENT>0	okay	O	confirmation
921c75a7-eb46-43fe-99bb-0287641a7f1d	12	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>12<SENT>0	thank you very much	O O O O	thankyou
921c75a7-eb46-43fe-99bb-0287641a7f1d	14	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>14<SENT>0	yes fine now	O O O	confirmation
921c75a7-eb46-43fe-99bb-0287641a7f1d	16	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>16<SENT>0	thank you very much	O O O O	thankyou
921c75a7-eb46-43fe-99bb-0287641a7f1d	17	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>17<SENT>0	nothing else	O O	rejection
921c75a7-eb46-43fe-99bb-0287641a7f1d	18	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>18<SENT>0	have a great day	O O O O	closinggreeting
921c75a7-eb46-43fe-99bb-0287641a7f1d	20	0	<CONV>921c75a7-eb46-43fe-99bb-0287641a7f1d<TURN>20<SENT>0	good bye	O O	closinggreeting
7d155c61-fe24-48c2-be05-cde846f46b6f	0	0	<CONV>7d155c61-fe24-48c2-be05-cde846f46b6f<TURN>0<SENT>0	hai sir	O O	openinggreeting
7d155c61-fe24-48c2-be05-cde846f46b6f	2	0	<CONV>7d155c61-fe24-48c2-be05-cde846f46b6f<TURN>2<SENT>0	i want to update my skype to the latest version	O O O O O software_name O O O O	softwareupdate
7d155c61-fe24-48c2-be05-cde846f46b6f	4	0	<CONV>7d155c61-fe24-48c2-be05-cde846f46b6f<TURN>4<SENT>0	am jack and my account no is 4689	O name O O O O O account_number	contentonly
7d155c61-fe24-48c2-be05-cde846f46b6f	6	0	<CONV>7d155c61-fe24-48c2-be05-cde846f46b6f<TURN>6<SENT>0	am working in infosys	O O O company_name	contentonly
7d155c61-fe24-48c2-be05-cde846f46b6f	10	0	<CONV>7d155c61-fe24-48c2-be05-cde846f46b6f<TURN>10<SENT>0	yeah its updating	O O O	confirmation
7d155c61-fe24-48c2-be05-cde846f46b6f	12	0	<CONV>7d155c61-fe24-48c2-be05-cde846f46b6f<TURN>12<SENT>0	yes sir sure thank you once again	O O O O O O O	confirmation
7d155c61-fe24-48c2-be05-cde846f46b6f	14	0	<CONV>7d155c61-fe24-48c2-be05-cde846f46b6f<TURN>14<SENT>0	okay thank you	O O O	thankyou
7475abef-855d-4448-af74-86dcb53ad737	0	0	<CONV>7475abef-855d-4448-af74-86dcb53ad737<TURN>0<SENT>0	hi	O	openinggreeting
7475abef-855d-4448-af74-86dcb53ad737	4	0	<CONV>7475abef-855d-4448-af74-86dcb53ad737<TURN>4<SENT>0	john 6254	name account_number	contentonly
7475abef-855d-4448-af74-86dcb53ad737	6	0	<CONV>7475abef-855d-4448-af74-86dcb53ad737<TURN>6<SENT>0	ics	company_name	contentonly
7475abef-855d-4448-af74-86dcb53ad737	8	0	<CONV>7475abef-855d-4448-af74-86dcb53ad737<TURN>8<SENT>0	2	O	contentonly
7475abef-855d-4448-af74-86dcb53ad737	10	0	<CONV>7475abef-855d-4448-af74-86dcb53ad737<TURN>10<SENT>0	yes updated	O O	confirmation
7475abef-855d-4448-af74-86dcb53ad737	12	0	<CONV>7475abef-855d-4448-af74-86dcb53ad737<TURN>12<SENT>0	yes	O	confirmation
7475abef-855d-4448-af74-86dcb53ad737	14	0	<CONV>7475abef-855d-4448-af74-86dcb53ad737<TURN>14<SENT>0	ok	O	confirmation
