conversationId	turnNumber	sentenceNumber	utteranceId	utterance	slot-labels	intent
debaab1b-bf51-4359-8da9-28f0ce70fadf	2	0	<CONV>debaab1b-bf51-4359-8da9-28f0ce70fadf<TURN>2<SENT>0	i wanna know my seat assignment	O O O O O O	changeseatassignment
debaab1b-bf51-4359-8da9-28f0ce70fadf	4	0	<CONV>debaab1b-bf51-4359-8da9-28f0ce70fadf<TURN>4<SENT>0	wallaba k 9 o 0 t 5	name booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
debaab1b-bf51-4359-8da9-28f0ce70fadf	7	0	<CONV>debaab1b-bf51-4359-8da9-28f0ce70fadf<TURN>7<SENT>0	i want to change	O O O O	changeseatassignment
debaab1b-bf51-4359-8da9-28f0ce70fadf	9	0	<CONV>debaab1b-bf51-4359-8da9-28f0ce70fadf<TURN>9<SENT>0	no i dont want to change i wud like to have the same	O O O O O O O O O O O O O	rejection
debaab1b-bf51-4359-8da9-28f0ce70fadf	9	1	<CONV>debaab1b-bf51-4359-8da9-28f0ce70fadf<TURN>9<SENT>1	thanks	O	thankyou
debaab1b-bf51-4359-8da9-28f0ce70fadf	11	0	<CONV>debaab1b-bf51-4359-8da9-28f0ce70fadf<TURN>11<SENT>0	ok	O	confirmation
debaab1b-bf51-4359-8da9-28f0ce70fadf	12	0	<CONV>debaab1b-bf51-4359-8da9-28f0ce70fadf<TURN>12<SENT>0	nothing else	O O	rejection
debaab1b-bf51-4359-8da9-28f0ce70fadf	13	0	<CONV>debaab1b-bf51-4359-8da9-28f0ce70fadf<TURN>13<SENT>0	bye	O	closinggreeting
eb046b42-87f6-416b-b3b7-b7c6806b4f36	1	0	<CONV>eb046b42-87f6-416b-b3b7-b7c6806b4f36<TURN>1<SENT>0	i wanted to check my seat assignment	O O O O O O O	changeseatassignment
eb046b42-87f6-416b-b3b7-b7c6806b4f36	3	0	<CONV>eb046b42-87f6-416b-b3b7-b7c6806b4f36<TURN>3<SENT>0	wrathimg	name	contentonly
eb046b42-87f6-416b-b3b7-b7c6806b4f36	5	0	<CONV>eb046b42-87f6-416b-b3b7-b7c6806b4f36<TURN>5<SENT>0	asd 345	booking_confirmation_number booking_confirmation_number	contentonly
eb046b42-87f6-416b-b3b7-b7c6806b4f36	7	0	<CONV>eb046b42-87f6-416b-b3b7-b7c6806b4f36<TURN>7<SENT>0	ok send me a boarding pass for it to phone number 3456643222	O O O O O O O O O O O phone_number	getboardingpass
eb046b42-87f6-416b-b3b7-b7c6806b4f36	9	0	<CONV>eb046b42-87f6-416b-b3b7-b7c6806b4f36<TURN>9<SENT>0	yes thanks bye	O O O	confirmation
25f02faa-a332-460e-b9e5-3949ec321d8b	3	0	<CONV>25f02faa-a332-460e-b9e5-3949ec321d8b<TURN>3<SENT>0	prathi	name	contentonly
25f02faa-a332-460e-b9e5-3949ec321d8b	4	0	<CONV>25f02faa-a332-460e-b9e5-3949ec321d8b<TURN>4<SENT>0	gfr 523	booking_confirmation_number booking_confirmation_number	contentonly
25f02faa-a332-460e-b9e5-3949ec321d8b	6	0	<CONV>25f02faa-a332-460e-b9e5-3949ec321d8b<TURN>6<SENT>0	request you to change middle seat i am comfortable with window seat	O O O O O O O O O O O O	changeseatassignment
25f02faa-a332-460e-b9e5-3949ec321d8b	9	0	<CONV>25f02faa-a332-460e-b9e5-3949ec321d8b<TURN>9<SENT>0	thank you mr riley	O O O O	thankyou
25f02faa-a332-460e-b9e5-3949ec321d8b	11	0	<CONV>25f02faa-a332-460e-b9e5-3949ec321d8b<TURN>11<SENT>0	thank you	O O	thankyou
86c098b7-0f04-442d-8a0f-9c95bd84670d	0	0	<CONV>86c098b7-0f04-442d-8a0f-9c95bd84670d<TURN>0<SENT>0	hello	O	openinggreeting
86c098b7-0f04-442d-8a0f-9c95bd84670d	2	0	<CONV>86c098b7-0f04-442d-8a0f-9c95bd84670d<TURN>2<SENT>0	i would like to check my seat assignment	O O O O O O O O	changeseatassignment
86c098b7-0f04-442d-8a0f-9c95bd84670d	4	0	<CONV>86c098b7-0f04-442d-8a0f-9c95bd84670d<TURN>4<SENT>0	my last name is france	O O O O name	contentonly
86c098b7-0f04-442d-8a0f-9c95bd84670d	6	0	<CONV>86c098b7-0f04-442d-8a0f-9c95bd84670d<TURN>6<SENT>0	it is 8 dbc 84	O O booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
86c098b7-0f04-442d-8a0f-9c95bd84670d	8	0	<CONV>86c098b7-0f04-442d-8a0f-9c95bd84670d<TURN>8<SENT>0	ok	O	confirmation
86c098b7-0f04-442d-8a0f-9c95bd84670d	12	0	<CONV>86c098b7-0f04-442d-8a0f-9c95bd84670d<TURN>12<SENT>0	yes it is thank you so much for assistance	O O O O O O O O O	thankyou
86c098b7-0f04-442d-8a0f-9c95bd84670d	13	0	<CONV>86c098b7-0f04-442d-8a0f-9c95bd84670d<TURN>13<SENT>0	good bye	O O	closinggreeting
ef0c1ba3-3738-4655-9d93-bb9ae27a5a32	0	0	<CONV>ef0c1ba3-3738-4655-9d93-bb9ae27a5a32<TURN>0<SENT>0	hai	O	openinggreeting
ef0c1ba3-3738-4655-9d93-bb9ae27a5a32	2	0	<CONV>ef0c1ba3-3738-4655-9d93-bb9ae27a5a32<TURN>2<SENT>0	check your seat assignment	O O O O	getseatinfo
ef0c1ba3-3738-4655-9d93-bb9ae27a5a32	4	0	<CONV>ef0c1ba3-3738-4655-9d93-bb9ae27a5a32<TURN>4<SENT>0	my name muthu	O O name	contentonly
ef0c1ba3-3738-4655-9d93-bb9ae27a5a32	6	0	<CONV>ef0c1ba3-3738-4655-9d93-bb9ae27a5a32<TURN>6<SENT>0	65 eght	booking_confirmation_number O	contentonly
ef0c1ba3-3738-4655-9d93-bb9ae27a5a32	8	0	<CONV>ef0c1ba3-3738-4655-9d93-bb9ae27a5a32<TURN>8<SENT>0	yes	O	confirmation
ef0c1ba3-3738-4655-9d93-bb9ae27a5a32	10	0	<CONV>ef0c1ba3-3738-4655-9d93-bb9ae27a5a32<TURN>10<SENT>0	on thans ok	O O O	thankyou
8817988c-69a4-4de1-acb7-59ccaf95349b	0	0	<CONV>8817988c-69a4-4de1-acb7-59ccaf95349b<TURN>0<SENT>0	hi	O	openinggreeting
8817988c-69a4-4de1-acb7-59ccaf95349b	2	0	<CONV>8817988c-69a4-4de1-acb7-59ccaf95349b<TURN>2<SENT>0	i already booked a ticket but i change this seat	O O O O O O O O O O	changeseatassignment
8817988c-69a4-4de1-acb7-59ccaf95349b	4	0	<CONV>8817988c-69a4-4de1-acb7-59ccaf95349b<TURN>4<SENT>0	name kelvin	O name	contentonly
8817988c-69a4-4de1-acb7-59ccaf95349b	6	0	<CONV>8817988c-69a4-4de1-acb7-59ccaf95349b<TURN>6<SENT>0	dd 45 d 5	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
8817988c-69a4-4de1-acb7-59ccaf95349b	8	0	<CONV>8817988c-69a4-4de1-acb7-59ccaf95349b<TURN>8<SENT>0	ok i wait for your information	O O O O O O	confirmation
8817988c-69a4-4de1-acb7-59ccaf95349b	10	0	<CONV>8817988c-69a4-4de1-acb7-59ccaf95349b<TURN>10<SENT>0	ok thankyou	O O	confirmation
563eef9d-f890-4da2-8fe4-b3eeb8f59596	0	0	<CONV>563eef9d-f890-4da2-8fe4-b3eeb8f59596<TURN>0<SENT>0	hai	O	openinggreeting
563eef9d-f890-4da2-8fe4-b3eeb8f59596	2	0	<CONV>563eef9d-f890-4da2-8fe4-b3eeb8f59596<TURN>2<SENT>0	check seat assignment and decide to change	O O O O O O O	changeseatassignment
563eef9d-f890-4da2-8fe4-b3eeb8f59596	4	0	<CONV>563eef9d-f890-4da2-8fe4-b3eeb8f59596<TURN>4<SENT>0	cameron	name	contentonly
563eef9d-f890-4da2-8fe4-b3eeb8f59596	5	0	<CONV>563eef9d-f890-4da2-8fe4-b3eeb8f59596<TURN>5<SENT>0	a 5 g 6 j 7	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
563eef9d-f890-4da2-8fe4-b3eeb8f59596	7	0	<CONV>563eef9d-f890-4da2-8fe4-b3eeb8f59596<TURN>7<SENT>0	ok	O	confirmation
563eef9d-f890-4da2-8fe4-b3eeb8f59596	9	0	<CONV>563eef9d-f890-4da2-8fe4-b3eeb8f59596<TURN>9<SENT>0	ok	O	confirmation
563eef9d-f890-4da2-8fe4-b3eeb8f59596	11	0	<CONV>563eef9d-f890-4da2-8fe4-b3eeb8f59596<TURN>11<SENT>0	ok	O	confirmation
563eef9d-f890-4da2-8fe4-b3eeb8f59596	13	0	<CONV>563eef9d-f890-4da2-8fe4-b3eeb8f59596<TURN>13<SENT>0	ok	O	confirmation
563eef9d-f890-4da2-8fe4-b3eeb8f59596	15	0	<CONV>563eef9d-f890-4da2-8fe4-b3eeb8f59596<TURN>15<SENT>0	ok thanks	O O	thankyou
563eef9d-f890-4da2-8fe4-b3eeb8f59596	17	0	<CONV>563eef9d-f890-4da2-8fe4-b3eeb8f59596<TURN>17<SENT>0	no thanks	O O	rejection
367b47f7-ee7d-415f-876f-e764c83d92c4	0	0	<CONV>367b47f7-ee7d-415f-876f-e764c83d92c4<TURN>0<SENT>0	hi	O	openinggreeting
367b47f7-ee7d-415f-876f-e764c83d92c4	2	0	<CONV>367b47f7-ee7d-415f-876f-e764c83d92c4<TURN>2<SENT>0	i need a boarding pass	O O O O O	getboardingpass
367b47f7-ee7d-415f-876f-e764c83d92c4	4	0	<CONV>367b47f7-ee7d-415f-876f-e764c83d92c4<TURN>4<SENT>0	name nila	O name	contentonly
367b47f7-ee7d-415f-876f-e764c83d92c4	5	0	<CONV>367b47f7-ee7d-415f-876f-e764c83d92c4<TURN>5<SENT>0	fr 56 t 5	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
367b47f7-ee7d-415f-876f-e764c83d92c4	7	0	<CONV>367b47f7-ee7d-415f-876f-e764c83d92c4<TURN>7<SENT>0	nila 56 gmailcom	email_address email_address email_address	contentonly
367b47f7-ee7d-415f-876f-e764c83d92c4	9	0	<CONV>367b47f7-ee7d-415f-876f-e764c83d92c4<TURN>9<SENT>0	ok	O	confirmation
367b47f7-ee7d-415f-876f-e764c83d92c4	11	0	<CONV>367b47f7-ee7d-415f-876f-e764c83d92c4<TURN>11<SENT>0	nothing else	O O	rejection
b09314f2-694a-4518-9df7-9b21144afe67	0	0	<CONV>b09314f2-694a-4518-9df7-9b21144afe67<TURN>0<SENT>0	may i get my boarding pass	O O O O O O	getboardingpass
b09314f2-694a-4518-9df7-9b21144afe67	4	0	<CONV>b09314f2-694a-4518-9df7-9b21144afe67<TURN>4<SENT>0	yes	O	confirmation
b09314f2-694a-4518-9df7-9b21144afe67	5	0	<CONV>b09314f2-694a-4518-9df7-9b21144afe67<TURN>5<SENT>0	tina hth 656	name booking_confirmation_number booking_confirmation_number	contentonly
b09314f2-694a-4518-9df7-9b21144afe67	7	0	<CONV>b09314f2-694a-4518-9df7-9b21144afe67<TURN>7<SENT>0	tina 65 gmailcom	email_address email_address email_address	contentonly
b09314f2-694a-4518-9df7-9b21144afe67	8	0	<CONV>b09314f2-694a-4518-9df7-9b21144afe67<TURN>8<SENT>0	564768435	phone_number	contentonly
b09314f2-694a-4518-9df7-9b21144afe67	10	0	<CONV>b09314f2-694a-4518-9df7-9b21144afe67<TURN>10<SENT>0	sure	O	confirmation
b09314f2-694a-4518-9df7-9b21144afe67	12	0	<CONV>b09314f2-694a-4518-9df7-9b21144afe67<TURN>12<SENT>0	nope	O	rejection
a0fc2f87-7d33-4d8d-a0a5-af7080929279	0	0	<CONV>a0fc2f87-7d33-4d8d-a0a5-af7080929279<TURN>0<SENT>0	hi	O	openinggreeting
a0fc2f87-7d33-4d8d-a0a5-af7080929279	2	0	<CONV>a0fc2f87-7d33-4d8d-a0a5-af7080929279<TURN>2<SENT>0	i need boarding pass	O O O O	getboardingpass
a0fc2f87-7d33-4d8d-a0a5-af7080929279	4	0	<CONV>a0fc2f87-7d33-4d8d-a0a5-af7080929279<TURN>4<SENT>0	ramu	name	contentonly
a0fc2f87-7d33-4d8d-a0a5-af7080929279	5	0	<CONV>a0fc2f87-7d33-4d8d-a0a5-af7080929279<TURN>5<SENT>0	f 23 d 26	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
a0fc2f87-7d33-4d8d-a0a5-af7080929279	7	0	<CONV>a0fc2f87-7d33-4d8d-a0a5-af7080929279<TURN>7<SENT>0	ramugmailcom	email_address	contentonly
a0fc2f87-7d33-4d8d-a0a5-af7080929279	8	0	<CONV>a0fc2f87-7d33-4d8d-a0a5-af7080929279<TURN>8<SENT>0	8514236258	phone_number	contentonly
a0fc2f87-7d33-4d8d-a0a5-af7080929279	10	0	<CONV>a0fc2f87-7d33-4d8d-a0a5-af7080929279<TURN>10<SENT>0	ok thanks	O O	confirmation
a0fc2f87-7d33-4d8d-a0a5-af7080929279	12	0	<CONV>a0fc2f87-7d33-4d8d-a0a5-af7080929279<TURN>12<SENT>0	no thanks	O O	rejection
a0fc2f87-7d33-4d8d-a0a5-af7080929279	14	0	<CONV>a0fc2f87-7d33-4d8d-a0a5-af7080929279<TURN>14<SENT>0	ok thanks	O O	thankyou
a3965d29-207b-4d38-a49b-0f7921036d2b	1	0	<CONV>a3965d29-207b-4d38-a49b-0f7921036d2b<TURN>1<SENT>0	i need a boarding pass	O O O O O	getboardingpass
a3965d29-207b-4d38-a49b-0f7921036d2b	4	0	<CONV>a3965d29-207b-4d38-a49b-0f7921036d2b<TURN>4<SENT>0	name kelvin	O name	contentonly
a3965d29-207b-4d38-a49b-0f7921036d2b	6	0	<CONV>a3965d29-207b-4d38-a49b-0f7921036d2b<TURN>6<SENT>0	gh 56 h 6	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
a3965d29-207b-4d38-a49b-0f7921036d2b	8	0	<CONV>a3965d29-207b-4d38-a49b-0f7921036d2b<TURN>8<SENT>0	kelvin 56 gmailcom	email_address email_address email_address	contentonly
a3965d29-207b-4d38-a49b-0f7921036d2b	10	0	<CONV>a3965d29-207b-4d38-a49b-0f7921036d2b<TURN>10<SENT>0	ok	O	confirmation
e641e73a-2352-41ad-bbea-005127437a34	0	0	<CONV>e641e73a-2352-41ad-bbea-005127437a34<TURN>0<SENT>0	hai	O	openinggreeting
e641e73a-2352-41ad-bbea-005127437a34	2	0	<CONV>e641e73a-2352-41ad-bbea-005127437a34<TURN>2<SENT>0	i need a boarding pass	O O O O O	getboardingpass
e641e73a-2352-41ad-bbea-005127437a34	4	0	<CONV>e641e73a-2352-41ad-bbea-005127437a34<TURN>4<SENT>0	kannan k 76 f 65	name booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
e641e73a-2352-41ad-bbea-005127437a34	6	0	<CONV>e641e73a-2352-41ad-bbea-005127437a34<TURN>6<SENT>0	kannanmailcom	email_address	contentonly
e641e73a-2352-41ad-bbea-005127437a34	7	0	<CONV>e641e73a-2352-41ad-bbea-005127437a34<TURN>7<SENT>0	9867543789	phone_number	contentonly
e641e73a-2352-41ad-bbea-005127437a34	9	0	<CONV>e641e73a-2352-41ad-bbea-005127437a34<TURN>9<SENT>0	ok	O	confirmation
e641e73a-2352-41ad-bbea-005127437a34	11	0	<CONV>e641e73a-2352-41ad-bbea-005127437a34<TURN>11<SENT>0	no thanks	O O	thankyou
e641e73a-2352-41ad-bbea-005127437a34	13	0	<CONV>e641e73a-2352-41ad-bbea-005127437a34<TURN>13<SENT>0	ok thanks	O O	thankyou
45ac8a9f-4f38-48f6-81a5-659eb44ac59b	0	0	<CONV>45ac8a9f-4f38-48f6-81a5-659eb44ac59b<TURN>0<SENT>0	hai	O	openinggreeting
45ac8a9f-4f38-48f6-81a5-659eb44ac59b	2	0	<CONV>45ac8a9f-4f38-48f6-81a5-659eb44ac59b<TURN>2<SENT>0	my seat assignment and decide to change it	O O O O O O O O	changeseatassignment
45ac8a9f-4f38-48f6-81a5-659eb44ac59b	4	0	<CONV>45ac8a9f-4f38-48f6-81a5-659eb44ac59b<TURN>4<SENT>0	anu	name	contentonly
45ac8a9f-4f38-48f6-81a5-659eb44ac59b	6	0	<CONV>45ac8a9f-4f38-48f6-81a5-659eb44ac59b<TURN>6<SENT>0	h 78 s 65	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
45ac8a9f-4f38-48f6-81a5-659eb44ac59b	8	0	<CONV>45ac8a9f-4f38-48f6-81a5-659eb44ac59b<TURN>8<SENT>0	ok	O	confirmation
45ac8a9f-4f38-48f6-81a5-659eb44ac59b	10	0	<CONV>45ac8a9f-4f38-48f6-81a5-659eb44ac59b<TURN>10<SENT>0	no thanks	O O	rejection
a5ef8d53-c468-459c-af6d-eb336f52be4e	0	0	<CONV>a5ef8d53-c468-459c-af6d-eb336f52be4e<TURN>0<SENT>0	hi	O	openinggreeting
a5ef8d53-c468-459c-af6d-eb336f52be4e	2	0	<CONV>a5ef8d53-c468-459c-af6d-eb336f52be4e<TURN>2<SENT>0	i need a boarding pass	O O O O O	getboardingpass
a5ef8d53-c468-459c-af6d-eb336f52be4e	4	0	<CONV>a5ef8d53-c468-459c-af6d-eb336f52be4e<TURN>4<SENT>0	my name is raja booking confirmation number fgc 786	O O O name O O O booking_confirmation_number booking_confirmation_number	contentonly
a5ef8d53-c468-459c-af6d-eb336f52be4e	6	0	<CONV>a5ef8d53-c468-459c-af6d-eb336f52be4e<TURN>6<SENT>0	raja 145 gmailcom	email_address email_address email_address	contentonly
a5ef8d53-c468-459c-af6d-eb336f52be4e	8	0	<CONV>a5ef8d53-c468-459c-af6d-eb336f52be4e<TURN>8<SENT>0	ok	O	contentonly
a5ef8d53-c468-459c-af6d-eb336f52be4e	10	0	<CONV>a5ef8d53-c468-459c-af6d-eb336f52be4e<TURN>10<SENT>0	no thanks	O O	rejection
c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1	0	0	<CONV>c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1<TURN>0<SENT>0	hai	O	openinggreeting
c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1	2	0	<CONV>c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1<TURN>2<SENT>0	i need to my seat assignment	O O O O O O	changeseatassignment
c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1	4	0	<CONV>c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1<TURN>4<SENT>0	my full name is ramesh and my booking confirmation number is nnu 452	O O O O name O O O O O O booking_confirmation_number booking_confirmation_number	contentonly
c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1	6	0	<CONV>c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1<TURN>6<SENT>0	okay sure	O O	confirmation
c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1	8	0	<CONV>c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1<TURN>8<SENT>0	okay thank you so much	O O O O O	confirmation
c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1	10	0	<CONV>c4d6c0b0-d702-4410-a11c-7e3a25b9e4b1<TURN>10<SENT>0	no thanks thank you your information	O O O O O O	rejection
4b25410d-1907-40d5-8032-46f9a53dd5fd	0	0	<CONV>4b25410d-1907-40d5-8032-46f9a53dd5fd<TURN>0<SENT>0	hi good morning	O O O	openinggreeting
4b25410d-1907-40d5-8032-46f9a53dd5fd	2	0	<CONV>4b25410d-1907-40d5-8032-46f9a53dd5fd<TURN>2<SENT>0	i wants to book a ticket flight	O O O O O O O	bookflight
4b25410d-1907-40d5-8032-46f9a53dd5fd	4	0	<CONV>4b25410d-1907-40d5-8032-46f9a53dd5fd<TURN>4<SENT>0	dubai to chennai	departure_city O arrival_city	contentonly
4b25410d-1907-40d5-8032-46f9a53dd5fd	6	0	<CONV>4b25410d-1907-40d5-8032-46f9a53dd5fd<TURN>6<SENT>0	september 27 2018	start_date start_date start_date	contentonly
4b25410d-1907-40d5-8032-46f9a53dd5fd	8	0	<CONV>4b25410d-1907-40d5-8032-46f9a53dd5fd<TURN>8<SENT>0	ok	O	bookflight
4b25410d-1907-40d5-8032-46f9a53dd5fd	10	0	<CONV>4b25410d-1907-40d5-8032-46f9a53dd5fd<TURN>10<SENT>0	987 789 6767	phone_number phone_number phone_number	contentonly
474cea44-b03c-4292-b192-c5c9e76babf5	0	0	<CONV>474cea44-b03c-4292-b192-c5c9e76babf5<TURN>0<SENT>0	good morning jesse	O O O	openinggreeting
474cea44-b03c-4292-b192-c5c9e76babf5	2	0	<CONV>474cea44-b03c-4292-b192-c5c9e76babf5<TURN>2<SENT>0	please assist me with my seating arrangement and also please send my boarding pass	O O O O O O O O O O O O O O	getboardingpass<div>changeseatassignment
474cea44-b03c-4292-b192-c5c9e76babf5	4	0	<CONV>474cea44-b03c-4292-b192-c5c9e76babf5<TURN>4<SENT>0	i am gimmy jacob and my booking number is c 2 v 6 d 8	O O name name O O O O O booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
474cea44-b03c-4292-b192-c5c9e76babf5	6	0	<CONV>474cea44-b03c-4292-b192-c5c9e76babf5<TURN>6<SENT>0	yeah sure take a note of it its jacobnaughtygmailcom	O O O O O O O O O	confirmation
474cea44-b03c-4292-b192-c5c9e76babf5	8	0	<CONV>474cea44-b03c-4292-b192-c5c9e76babf5<TURN>8<SENT>0	sure sure jesseplease take your time no issues	O O O O O O O O	confirmation
474cea44-b03c-4292-b192-c5c9e76babf5	10	0	<CONV>474cea44-b03c-4292-b192-c5c9e76babf5<TURN>10<SENT>0	yes thanks a ton jesse i am satisfied with your assistance have a beautiful day ahead good bye for now	O O O O O O O O O O O O O O O O O O O O	thankyou
a729e3ed-70c1-4c6f-b524-e6ca07c26464	0	0	<CONV>a729e3ed-70c1-4c6f-b524-e6ca07c26464<TURN>0<SENT>0	hi	O	openinggreeting
a729e3ed-70c1-4c6f-b524-e6ca07c26464	2	0	<CONV>a729e3ed-70c1-4c6f-b524-e6ca07c26464<TURN>2<SENT>0	i need borading pass	O O O O	getboardingpass
a729e3ed-70c1-4c6f-b524-e6ca07c26464	4	0	<CONV>a729e3ed-70c1-4c6f-b524-e6ca07c26464<TURN>4<SENT>0	name divya	O name	contentonly
a729e3ed-70c1-4c6f-b524-e6ca07c26464	5	0	<CONV>a729e3ed-70c1-4c6f-b524-e6ca07c26464<TURN>5<SENT>0	hu 78 h 7	booking_confirmation_number booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
a729e3ed-70c1-4c6f-b524-e6ca07c26464	7	0	<CONV>a729e3ed-70c1-4c6f-b524-e6ca07c26464<TURN>7<SENT>0	ok thankyou i waot for your information	O O O O O O O	thankyou
a729e3ed-70c1-4c6f-b524-e6ca07c26464	9	0	<CONV>a729e3ed-70c1-4c6f-b524-e6ca07c26464<TURN>9<SENT>0	nothing else thank you for your booking	O O O O O O O	thankyou
a729e3ed-70c1-4c6f-b524-e6ca07c26464	9	1	<CONV>a729e3ed-70c1-4c6f-b524-e6ca07c26464<TURN>9<SENT>1	have a nice day to chat with you	O O O O O O O O	closinggreeting
a729e3ed-70c1-4c6f-b524-e6ca07c26464	11	0	<CONV>a729e3ed-70c1-4c6f-b524-e6ca07c26464<TURN>11<SENT>0	nothing	O	rejection
a729e3ed-70c1-4c6f-b524-e6ca07c26464	13	0	<CONV>a729e3ed-70c1-4c6f-b524-e6ca07c26464<TURN>13<SENT>0	ok	O	confirmation
25a11a0d-d0dd-462e-b03d-803e6063e23d	0	0	<CONV>25a11a0d-d0dd-462e-b03d-803e6063e23d<TURN>0<SENT>0	hi	O	openinggreeting
25a11a0d-d0dd-462e-b03d-803e6063e23d	4	0	<CONV>25a11a0d-d0dd-462e-b03d-803e6063e23d<TURN>4<SENT>0	ramu	name	contentonly
25a11a0d-d0dd-462e-b03d-803e6063e23d	5	0	<CONV>25a11a0d-d0dd-462e-b03d-803e6063e23d<TURN>5<SENT>0	my confirmation number is huj 978	O O O O booking_confirmation_number booking_confirmation_number	contentonly
25a11a0d-d0dd-462e-b03d-803e6063e23d	7	0	<CONV>25a11a0d-d0dd-462e-b03d-803e6063e23d<TURN>7<SENT>0	ok	O	confirmation
25a11a0d-d0dd-462e-b03d-803e6063e23d	8	0	<CONV>25a11a0d-d0dd-462e-b03d-803e6063e23d<TURN>8<SENT>0	thanks	O	thankyou
25a11a0d-d0dd-462e-b03d-803e6063e23d	10	0	<CONV>25a11a0d-d0dd-462e-b03d-803e6063e23d<TURN>10<SENT>0	no thanks	O O	rejection
25a11a0d-d0dd-462e-b03d-803e6063e23d	11	0	<CONV>25a11a0d-d0dd-462e-b03d-803e6063e23d<TURN>11<SENT>0	ok thanks for your support	O O O O O	thankyou
25a11a0d-d0dd-462e-b03d-803e6063e23d	13	0	<CONV>25a11a0d-d0dd-462e-b03d-803e6063e23d<TURN>13<SENT>0	no thanks bye	O O O	rejection
eebbed8a-3ab2-4d10-9244-bb4e50cd19db	0	0	<CONV>eebbed8a-3ab2-4d10-9244-bb4e50cd19db<TURN>0<SENT>0	good morning	O O	openinggreeting
eebbed8a-3ab2-4d10-9244-bb4e50cd19db	2	0	<CONV>eebbed8a-3ab2-4d10-9244-bb4e50cd19db<TURN>2<SENT>0	im hoping i can get my seat assignment	O O O O O O O O	getseatinfo
eebbed8a-3ab2-4d10-9244-bb4e50cd19db	4	0	<CONV>eebbed8a-3ab2-4d10-9244-bb4e50cd19db<TURN>4<SENT>0	sure	O	confirmation
eebbed8a-3ab2-4d10-9244-bb4e50cd19db	4	1	<CONV>eebbed8a-3ab2-4d10-9244-bb4e50cd19db<TURN>4<SENT>1	my last name is roberts and the booking number is 82 ci 39	O O O O name O O O O O booking_confirmation_number booking_confirmation_number booking_confirmation_number	contentonly
eebbed8a-3ab2-4d10-9244-bb4e50cd19db	6	0	<CONV>eebbed8a-3ab2-4d10-9244-bb4e50cd19db<TURN>6<SENT>0	yeah thanks	O O	confirmation
eebbed8a-3ab2-4d10-9244-bb4e50cd19db	8	0	<CONV>eebbed8a-3ab2-4d10-9244-bb4e50cd19db<TURN>8<SENT>0	could i change it to an aisle seat	O O O O O O O O	changeseatassignment
eebbed8a-3ab2-4d10-9244-bb4e50cd19db	10	0	<CONV>eebbed8a-3ab2-4d10-9244-bb4e50cd19db<TURN>10<SENT>0	thank you so much	O O O O	thankyou
eebbed8a-3ab2-4d10-9244-bb4e50cd19db	12	0	<CONV>eebbed8a-3ab2-4d10-9244-bb4e50cd19db<TURN>12<SENT>0	that is great	O O O	confirmation
eebbed8a-3ab2-4d10-9244-bb4e50cd19db	12	1	<CONV>eebbed8a-3ab2-4d10-9244-bb4e50cd19db<TURN>12<SENT>1	thanks again for all of your help	O O O O O O O	thankyou
eebbed8a-3ab2-4d10-9244-bb4e50cd19db	14	1	<CONV>eebbed8a-3ab2-4d10-9244-bb4e50cd19db<TURN>14<SENT>1	thanks again have a good day	O O O O O O	thankyou
eebbed8a-3ab2-4d10-9244-bb4e50cd19db	16	0	<CONV>eebbed8a-3ab2-4d10-9244-bb4e50cd19db<TURN>16<SENT>0	you too	O O	outofdomain
c8f6847a-0f77-439a-a88d-50ab21ed74c9	0	0	<CONV>c8f6847a-0f77-439a-a88d-50ab21ed74c9<TURN>0<SENT>0	hai	O	openinggreeting
c8f6847a-0f77-439a-a88d-50ab21ed74c9	2	0	<CONV>c8f6847a-0f77-439a-a88d-50ab21ed74c9<TURN>2<SENT>0	seat assignment	seat_type O	changeseatassignment
