conversationId	turnNumber	utteranceId	utterance	slot-labels	intent
6dbb5651-949e-401c-be25-25b52da6cd3e	10	<CONV>6dbb5651-949e-401c-be25-25b52da6cd3e<TURN>10	8594 peninsula street lindenhurst ny 11757	address address address address address address	contentonly
6dbb5651-949e-401c-be25-25b52da6cd3e	12	<CONV>6dbb5651-949e-401c-be25-25b52da6cd3e<TURN>12	ok thank you so much	O O O O O	thankyou
470150d9-6958-4301-bb21-1720d71ce3fa	1	<CONV>470150d9-6958-4301-bb21-1720d71ce3fa<TURN>1	hi	O	openinggreeting
470150d9-6958-4301-bb21-1720d71ce3fa	2	<CONV>470150d9-6958-4301-bb21-1720d71ce3fa<TURN>2	yeah i want pizza	O O O food_item	orderpizzaintent
470150d9-6958-4301-bb21-1720d71ce3fa	4	<CONV>470150d9-6958-4301-bb21-1720d71ce3fa<TURN>4	wait	O	outofdomain
470150d9-6958-4301-bb21-1720d71ce3fa	6	<CONV>470150d9-6958-4301-bb21-1720d71ce3fa<TURN>6	mozzarella	ingredient	contentonly
470150d9-6958-4301-bb21-1720d71ce3fa	8	<CONV>470150d9-6958-4301-bb21-1720d71ce3fa<TURN>8	beer	drink_item	orderdrinkintent
470150d9-6958-4301-bb21-1720d71ce3fa	10	<CONV>470150d9-6958-4301-bb21-1720d71ce3fa<TURN>10	no	O	rejection
470150d9-6958-4301-bb21-1720d71ce3fa	12	<CONV>470150d9-6958-4301-bb21-1720d71ce3fa<TURN>12	no	O	rejection
470150d9-6958-4301-bb21-1720d71ce3fa	13	<CONV>470150d9-6958-4301-bb21-1720d71ce3fa<TURN>13	only pizza and beer enough	O food_item O drink_item O	orderdrinkintent<div>orderpizzaintent
470150d9-6958-4301-bb21-1720d71ce3fa	15	<CONV>470150d9-6958-4301-bb21-1720d71ce3fa<TURN>15	thennai thoppu	address address	contentonly
470150d9-6958-4301-bb21-1720d71ce3fa	16	<CONV>470150d9-6958-4301-bb21-1720d71ce3fa<TURN>16	9453268742	phonenumber	contentonly
c5087f67-fa59-4991-87ca-f3266ba90fb8	0	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>0	hi	O	openinggreeting
c5087f67-fa59-4991-87ca-f3266ba90fb8	2	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>2	i like to have order pizza items	O O O O O food_item O	orderpizzaintent
c5087f67-fa59-4991-87ca-f3266ba90fb8	4	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>4	simple pie	O O	contentonly
c5087f67-fa59-4991-87ca-f3266ba90fb8	6	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>6	i want pizza 2 nos	O O food_item quantity O	orderpizzaintent
c5087f67-fa59-4991-87ca-f3266ba90fb8	7	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>7	tomato mozzarella	ingredient ingredient	orderpizzaintent
c5087f67-fa59-4991-87ca-f3266ba90fb8	8	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>8	beer	drink_item	orderdrinkintent
c5087f67-fa59-4991-87ca-f3266ba90fb8	9	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>9	medium size	size O	contentonly
c5087f67-fa59-4991-87ca-f3266ba90fb8	11	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>11	no	O	orderpizzaintent
c5087f67-fa59-4991-87ca-f3266ba90fb8	12	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>12	i want change drink	O O O O	orderdrinkintent
c5087f67-fa59-4991-87ca-f3266ba90fb8	13	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>13	i want lemonade drink	O O drink_item O	orderdrinkintent
c5087f67-fa59-4991-87ca-f3266ba90fb8	15	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>15	sea salt cookie	food_item food_item food_item	orderdessertintent
c5087f67-fa59-4991-87ca-f3266ba90fb8	18	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>18	"9677 vernon court 
 kansas city mo 64151"	address address address O address address address address	contentonly
c5087f67-fa59-4991-87ca-f3266ba90fb8	20	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>20	card payment	payment_type O	contentonly
c5087f67-fa59-4991-87ca-f3266ba90fb8	22	<CONV>c5087f67-fa59-4991-87ca-f3266ba90fb8<TURN>22	okay sure bye	O O O	closinggreeting
b5a6ce34-caf9-4b43-912a-f32929d4e749	0	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>0	hello charlie	O O	openinggreeting
b5a6ce34-caf9-4b43-912a-f32929d4e749	4	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>4	30 memorial drive avon ma 2322	address address address address address address	contentonly
b5a6ce34-caf9-4b43-912a-f32929d4e749	5	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>5	950211245	phonenumber	contentonly
b5a6ce34-caf9-4b43-912a-f32929d4e749	7	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>7	no	O	rejection
b5a6ce34-caf9-4b43-912a-f32929d4e749	9	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>9	yes sure	O O	confirmation
b5a6ce34-caf9-4b43-912a-f32929d4e749	11	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>11	no	O	rejection
b5a6ce34-caf9-4b43-912a-f32929d4e749	13	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>13	yes	O	confirmation
b5a6ce34-caf9-4b43-912a-f32929d4e749	15	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>15	which is best	O O O	outofdomain
b5a6ce34-caf9-4b43-912a-f32929d4e749	17	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>17	ok	O	confirmation
b5a6ce34-caf9-4b43-912a-f32929d4e749	19	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>19	yes	O	confirmation
b5a6ce34-caf9-4b43-912a-f32929d4e749	21	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>21	i need 1 soda	O O quantity drink_item	orderdrinkintent
b5a6ce34-caf9-4b43-912a-f32929d4e749	22	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>22	i need 1 lemonade	O O quantity drink_item	orderdrinkintent
b5a6ce34-caf9-4b43-912a-f32929d4e749	24	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>24	no	O	rejection
b5a6ce34-caf9-4b43-912a-f32929d4e749	25	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>25	thats it	O O	confirmation
b5a6ce34-caf9-4b43-912a-f32929d4e749	27	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>27	ok	O	confirmation
b5a6ce34-caf9-4b43-912a-f32929d4e749	28	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>28	thank you	O O	thankyou
b5a6ce34-caf9-4b43-912a-f32929d4e749	29	<CONV>b5a6ce34-caf9-4b43-912a-f32929d4e749<TURN>29	i love you	O O O	outofdomain
c55f4304-ccfc-4add-9e00-2bca0f00f07b	0	<CONV>c55f4304-ccfc-4add-9e00-2bca0f00f07b<TURN>0	hai	O	openinggreeting
c55f4304-ccfc-4add-9e00-2bca0f00f07b	2	<CONV>c55f4304-ccfc-4add-9e00-2bca0f00f07b<TURN>2	senthil 4512 madurai 8561230127	name address address address	contentonly
c55f4304-ccfc-4add-9e00-2bca0f00f07b	4	<CONV>c55f4304-ccfc-4add-9e00-2bca0f00f07b<TURN>4	meat eater 1	food_item food_item quantity	contentonly
c55f4304-ccfc-4add-9e00-2bca0f00f07b	6	<CONV>c55f4304-ccfc-4add-9e00-2bca0f00f07b<TURN>6	yes	O	confirmation
c55f4304-ccfc-4add-9e00-2bca0f00f07b	8	<CONV>c55f4304-ccfc-4add-9e00-2bca0f00f07b<TURN>8	no thanks	O O	rejection
c55f4304-ccfc-4add-9e00-2bca0f00f07b	10	<CONV>c55f4304-ccfc-4add-9e00-2bca0f00f07b<TURN>10	no	O	rejection
c55f4304-ccfc-4add-9e00-2bca0f00f07b	12	<CONV>c55f4304-ccfc-4add-9e00-2bca0f00f07b<TURN>12	no thanks	O O	rejection
c55f4304-ccfc-4add-9e00-2bca0f00f07b	14	<CONV>c55f4304-ccfc-4add-9e00-2bca0f00f07b<TURN>14	cash pay	payment_type O	contentonly
c55f4304-ccfc-4add-9e00-2bca0f00f07b	16	<CONV>c55f4304-ccfc-4add-9e00-2bca0f00f07b<TURN>16	ok thanks	O O	thankyou
27ae4d0d-8d38-4b64-9db5-7160379111b5	1	<CONV>27ae4d0d-8d38-4b64-9db5-7160379111b5<TURN>1	hai	O	openinggreeting
27ae4d0d-8d38-4b64-9db5-7160379111b5	2	<CONV>27ae4d0d-8d38-4b64-9db5-7160379111b5<TURN>2	yes i want pizza	O O O food_item	orderpizzaintent
27ae4d0d-8d38-4b64-9db5-7160379111b5	4	<CONV>27ae4d0d-8d38-4b64-9db5-7160379111b5<TURN>4	bbq chkn	food_item food_item	orderpizzaintent
27ae4d0d-8d38-4b64-9db5-7160379111b5	6	<CONV>27ae4d0d-8d38-4b64-9db5-7160379111b5<TURN>6	no thanks	O O	rejection
27ae4d0d-8d38-4b64-9db5-7160379111b5	8	<CONV>27ae4d0d-8d38-4b64-9db5-7160379111b5<TURN>8	ok	O	confirmation
27ae4d0d-8d38-4b64-9db5-7160379111b5	10	<CONV>27ae4d0d-8d38-4b64-9db5-7160379111b5<TURN>10	salad	food_item	ordersaladintent
27ae4d0d-8d38-4b64-9db5-7160379111b5	12	<CONV>27ae4d0d-8d38-4b64-9db5-7160379111b5<TURN>12	classic caesar	food_item food_item	ordersaladintent
27ae4d0d-8d38-4b64-9db5-7160379111b5	14	<CONV>27ae4d0d-8d38-4b64-9db5-7160379111b5<TURN>14	no no	O O	rejection
27ae4d0d-8d38-4b64-9db5-7160379111b5	16	<CONV>27ae4d0d-8d38-4b64-9db5-7160379111b5<TURN>16	priyaraj madurai 8745693214	address address phonenumber	contentonly
babfbdf5-8848-45e8-b45d-3e862b53b5ee	0	<CONV>babfbdf5-8848-45e8-b45d-3e862b53b5ee<TURN>0	hi	O	openinggreeting
babfbdf5-8848-45e8-b45d-3e862b53b5ee	3	<CONV>babfbdf5-8848-45e8-b45d-3e862b53b5ee<TURN>3	a custom pizza	O O food_item	orderpizzaintent
babfbdf5-8848-45e8-b45d-3e862b53b5ee	5	<CONV>babfbdf5-8848-45e8-b45d-3e862b53b5ee<TURN>5	sausage seasonal veggie gorgonzola pesto drizzle glutenfree thin crust	ingredient ingredient ingredient ingredient ingredient ingredient ingredient O O	contentonly
babfbdf5-8848-45e8-b45d-3e862b53b5ee	7	<CONV>babfbdf5-8848-45e8-b45d-3e862b53b5ee<TURN>7	mushrooms and olives	ingredient O ingredient	contentonly
babfbdf5-8848-45e8-b45d-3e862b53b5ee	9	<CONV>babfbdf5-8848-45e8-b45d-3e862b53b5ee<TURN>9	a lemonade also	O drink_item O	orderdrinkintent
babfbdf5-8848-45e8-b45d-3e862b53b5ee	11	<CONV>babfbdf5-8848-45e8-b45d-3e862b53b5ee<TURN>11	no	O	rejection
babfbdf5-8848-45e8-b45d-3e862b53b5ee	13	<CONV>babfbdf5-8848-45e8-b45d-3e862b53b5ee<TURN>13	yes right	O O	confirmation
babfbdf5-8848-45e8-b45d-3e862b53b5ee	15	<CONV>babfbdf5-8848-45e8-b45d-3e862b53b5ee<TURN>15	1657 riverside drive redding phone 5302253426	address address address address O phonenumber	contentonly
babfbdf5-8848-45e8-b45d-3e862b53b5ee	17	<CONV>babfbdf5-8848-45e8-b45d-3e862b53b5ee<TURN>17	cash on delivery	O O O	outofdomain
babfbdf5-8848-45e8-b45d-3e862b53b5ee	19	<CONV>babfbdf5-8848-45e8-b45d-3e862b53b5ee<TURN>19	thanks	O	thankyou
6580d80b-15d6-4891-8dc8-061d0cb8a9af	1	<CONV>6580d80b-15d6-4891-8dc8-061d0cb8a9af<TURN>1	hi a pizza please	O O food_item O	orderpizzaintent
6580d80b-15d6-4891-8dc8-061d0cb8a9af	3	<CONV>6580d80b-15d6-4891-8dc8-061d0cb8a9af<TURN>3	build a pizza	O O food_item	orderpizzaintent
6580d80b-15d6-4891-8dc8-061d0cb8a9af	7	<CONV>6580d80b-15d6-4891-8dc8-061d0cb8a9af<TURN>7	soda	drink_item	orderdrinkintent
6580d80b-15d6-4891-8dc8-061d0cb8a9af	9	<CONV>6580d80b-15d6-4891-8dc8-061d0cb8a9af<TURN>9	thats all	O O	rejection
6580d80b-15d6-4891-8dc8-061d0cb8a9af	11	<CONV>6580d80b-15d6-4891-8dc8-061d0cb8a9af<TURN>11	1657 riverside drive redding phone 5302253426	address address address address O phonenumber	contentonly
75866a57-d182-439b-a9fd-e96dd4d98e33	1	<CONV>75866a57-d182-439b-a9fd-e96dd4d98e33<TURN>1	i wanted to order bacon smokehouse burger classic chicken sandwich and add tomato topping to both of them	O O O O food_item food_item food_item food_item food_item food_item O O ingredient O O O O O	orderburgerintent
75866a57-d182-439b-a9fd-e96dd4d98e33	3	<CONV>75866a57-d182-439b-a9fd-e96dd4d98e33<TURN>3	no instead i would like a large coke	O O O O O O size drink_item	orderdrinkintent
75866a57-d182-439b-a9fd-e96dd4d98e33	9	<CONV>75866a57-d182-439b-a9fd-e96dd4d98e33<TURN>9	no	O	rejection
75866a57-d182-439b-a9fd-e96dd4d98e33	11	<CONV>75866a57-d182-439b-a9fd-e96dd4d98e33<TURN>11	ok thanks	O O	thankyou
71458fcc-723c-4906-951a-68d8cb736d3b	0	<CONV>71458fcc-723c-4906-951a-68d8cb736d3b<TURN>0	hi	O	openinggreeting
71458fcc-723c-4906-951a-68d8cb736d3b	2	<CONV>71458fcc-723c-4906-951a-68d8cb736d3b<TURN>2	i like to 2 veg out pizza	O O O quantity food_item food_item food_item	orderpizzaintent
71458fcc-723c-4906-951a-68d8cb736d3b	4	<CONV>71458fcc-723c-4906-951a-68d8cb736d3b<TURN>4	name harini	O name	contentonly
71458fcc-723c-4906-951a-68d8cb736d3b	5	<CONV>71458fcc-723c-4906-951a-68d8cb736d3b<TURN>5	address 677 timpany blvd gardner ma 1440	O address address address address address address	contentonly
71458fcc-723c-4906-951a-68d8cb736d3b	7	<CONV>71458fcc-723c-4906-951a-68d8cb736d3b<TURN>7	thick pizza	O food_item	orderpizzaintent
71458fcc-723c-4906-951a-68d8cb736d3b	11	<CONV>71458fcc-723c-4906-951a-68d8cb736d3b<TURN>11	one sea salt cookie	quantity food_item food_item food_item	orderdessertintent
71458fcc-723c-4906-951a-68d8cb736d3b	13	<CONV>71458fcc-723c-4906-951a-68d8cb736d3b<TURN>13	nothing else	O O	rejection
71458fcc-723c-4906-951a-68d8cb736d3b	15	<CONV>71458fcc-723c-4906-951a-68d8cb736d3b<TURN>15	cash on delivery	payment_type payment_type payment_type	contentonly
71458fcc-723c-4906-951a-68d8cb736d3b	17	<CONV>71458fcc-723c-4906-951a-68d8cb736d3b<TURN>17	ok thank you for your order	O O O O O O	thankyou
71458fcc-723c-4906-951a-68d8cb736d3b	19	<CONV>71458fcc-723c-4906-951a-68d8cb736d3b<TURN>19	have a nice day	O O O O	outofdomain
397120e6-93b1-41e6-94d5-cd4a8e52ca0b	0	<CONV>397120e6-93b1-41e6-94d5-cd4a8e52ca0b<TURN>0	hello i coming here to order a white top pizza can you help me	O O O O O O O O O O O O O O	openinggreeting
397120e6-93b1-41e6-94d5-cd4a8e52ca0b	2	<CONV>397120e6-93b1-41e6-94d5-cd4a8e52ca0b<TURN>2	thank you i need a lemonade too	O O O O O drink_item O	orderdrinkintent
397120e6-93b1-41e6-94d5-cd4a8e52ca0b	4	<CONV>397120e6-93b1-41e6-94d5-cd4a8e52ca0b<TURN>4	i will go with gluten free	O O O O O O	contentonly
397120e6-93b1-41e6-94d5-cd4a8e52ca0b	6	<CONV>397120e6-93b1-41e6-94d5-cd4a8e52ca0b<TURN>6	nope thats not my cup of tea all my orders completed	O O O O O O O O O O O	rejection
397120e6-93b1-41e6-94d5-cd4a8e52ca0b	8	<CONV>397120e6-93b1-41e6-94d5-cd4a8e52ca0b<TURN>8	"sure i am beatriz and my contact details are 18 race ave 
 north bergen nj 07047 4158526236"	O O O name O O O O O address address address O address address address address phonenumber	contentonly
397120e6-93b1-41e6-94d5-cd4a8e52ca0b	10	<CONV>397120e6-93b1-41e6-94d5-cd4a8e52ca0b<TURN>10	thanks so very much	O O O O	thankyou
3c2978da-1857-49f2-8614-52bebfdb1ed7	0	<CONV>3c2978da-1857-49f2-8614-52bebfdb1ed7<TURN>0	hi	O	openinggreeting
3c2978da-1857-49f2-8614-52bebfdb1ed7	2	<CONV>3c2978da-1857-49f2-8614-52bebfdb1ed7<TURN>2	i need 1 meat eaters and 1 veg out pizza	O O quantity O O O quantity O O food_item	orderpizzaintent
3c2978da-1857-49f2-8614-52bebfdb1ed7	6	<CONV>3c2978da-1857-49f2-8614-52bebfdb1ed7<TURN>6	large size	size O	contentonly
3c2978da-1857-49f2-8614-52bebfdb1ed7	8	<CONV>3c2978da-1857-49f2-8614-52bebfdb1ed7<TURN>8	no thanks	O O	rejection
3c2978da-1857-49f2-8614-52bebfdb1ed7	12	<CONV>3c2978da-1857-49f2-8614-52bebfdb1ed7<TURN>12	yes i like to 1 lemonade	O O O O quantity drink_item	orderdrinkintent
3c2978da-1857-49f2-8614-52bebfdb1ed7	14	<CONV>3c2978da-1857-49f2-8614-52bebfdb1ed7<TURN>14	yes	O	orderdrinkintent
3c2978da-1857-49f2-8614-52bebfdb1ed7	16	<CONV>3c2978da-1857-49f2-8614-52bebfdb1ed7<TURN>16	673 hillcrest laneboston ma 4152	address address address address address	contentonly
3c2978da-1857-49f2-8614-52bebfdb1ed7	18	<CONV>3c2978da-1857-49f2-8614-52bebfdb1ed7<TURN>18	cash on delivery	payment_type O O	contentonly
3c2978da-1857-49f2-8614-52bebfdb1ed7	20	<CONV>3c2978da-1857-49f2-8614-52bebfdb1ed7<TURN>20	ok thank you	O O O	thankyou
3c2978da-1857-49f2-8614-52bebfdb1ed7	22	<CONV>3c2978da-1857-49f2-8614-52bebfdb1ed7<TURN>22	ok have a nice day	O O O O O	closinggreeting
232116a5-1717-4457-ad01-5612a5f7dcfe	0	<CONV>232116a5-1717-4457-ad01-5612a5f7dcfe<TURN>0	hi	O	openinggreeting
232116a5-1717-4457-ad01-5612a5f7dcfe	2	<CONV>232116a5-1717-4457-ad01-5612a5f7dcfe<TURN>2	1 meat eater pizza	quantity O O food_item	orderpizzaintent
232116a5-1717-4457-ad01-5612a5f7dcfe	4	<CONV>232116a5-1717-4457-ad01-5612a5f7dcfe<TURN>4	no	O	rejection
232116a5-1717-4457-ad01-5612a5f7dcfe	6	<CONV>232116a5-1717-4457-ad01-5612a5f7dcfe<TURN>6	no	O	rejection
232116a5-1717-4457-ad01-5612a5f7dcfe	8	<CONV>232116a5-1717-4457-ad01-5612a5f7dcfe<TURN>8	no	O	rejection
232116a5-1717-4457-ad01-5612a5f7dcfe	10	<CONV>232116a5-1717-4457-ad01-5612a5f7dcfe<TURN>10	"madurai nethaji street madurai 
 985632478"	address address address address O phonenumber	contentonly
232116a5-1717-4457-ad01-5612a5f7dcfe	12	<CONV>232116a5-1717-4457-ad01-5612a5f7dcfe<TURN>12	ok	O	confirmation
edc28017-f463-4c4c-a1f7-0598713eef19	0	<CONV>edc28017-f463-4c4c-a1f7-0598713eef19<TURN>0	hi	O	openinggreeting
edc28017-f463-4c4c-a1f7-0598713eef19	2	<CONV>edc28017-f463-4c4c-a1f7-0598713eef19<TURN>2	i like to have a pizza	O O O O O food_item	orderpizzaintent
edc28017-f463-4c4c-a1f7-0598713eef19	6	<CONV>edc28017-f463-4c4c-a1f7-0598713eef19<TURN>6	five	quantity	contentonly
edc28017-f463-4c4c-a1f7-0598713eef19	9	<CONV>edc28017-f463-4c4c-a1f7-0598713eef19<TURN>9	no thanks	O O	rejection
edc28017-f463-4c4c-a1f7-0598713eef19	11	<CONV>edc28017-f463-4c4c-a1f7-0598713eef19<TURN>11	ok thanks	O O	thankyou
edc28017-f463-4c4c-a1f7-0598713eef19	13	<CONV>edc28017-f463-4c4c-a1f7-0598713eef19<TURN>13	2578 melurmadurai	address address	contentonly
edc28017-f463-4c4c-a1f7-0598713eef19	14	<CONV>edc28017-f463-4c4c-a1f7-0598713eef19<TURN>14	9856954123	phonenumber	contentonly
edc28017-f463-4c4c-a1f7-0598713eef19	16	<CONV>edc28017-f463-4c4c-a1f7-0598713eef19<TURN>16	ok thanks	O O	thankyou
c12e70a0-61ac-4751-b730-5d23d1a5cef6	0	<CONV>c12e70a0-61ac-4751-b730-5d23d1a5cef6<TURN>0	hi i like to 2 veg out pizza	O O O O quantity food_item food_item food_item	orderpizzaintent
c12e70a0-61ac-4751-b730-5d23d1a5cef6	3	<CONV>c12e70a0-61ac-4751-b730-5d23d1a5cef6<TURN>3	add one more 1 tea and 1 soda	O O O quantity drink_item O quantity drink_item	orderdrinkintent
c12e70a0-61ac-4751-b730-5d23d1a5cef6	7	<CONV>c12e70a0-61ac-4751-b730-5d23d1a5cef6<TURN>7	ok sure add please	O O O O	confirmation
c12e70a0-61ac-4751-b730-5d23d1a5cef6	9	<CONV>c12e70a0-61ac-4751-b730-5d23d1a5cef6<TURN>9	i have 1 classic caesar	O O quantity food_item food_item	ordersaladintent
c12e70a0-61ac-4751-b730-5d23d1a5cef6	11	<CONV>c12e70a0-61ac-4751-b730-5d23d1a5cef6<TURN>11	nothing else	O O	rejection
c12e70a0-61ac-4751-b730-5d23d1a5cef6	14	<CONV>c12e70a0-61ac-4751-b730-5d23d1a5cef6<TURN>14	ok thank you	O O O	thankyou
c12e70a0-61ac-4751-b730-5d23d1a5cef6	15	<CONV>c12e70a0-61ac-4751-b730-5d23d1a5cef6<TURN>15	cash on delivery	O O O	outofdomain
c12e70a0-61ac-4751-b730-5d23d1a5cef6	17	<CONV>c12e70a0-61ac-4751-b730-5d23d1a5cef6<TURN>17	contact number 456 748 5934	O O phonenumber phonenumber phonenumber	contentonly
c12e70a0-61ac-4751-b730-5d23d1a5cef6	18	<CONV>c12e70a0-61ac-4751-b730-5d23d1a5cef6<TURN>18	301 massachusetts ave lunenburg ma 1462	address address address address address address	contentonly
c12e70a0-61ac-4751-b730-5d23d1a5cef6	20	<CONV>c12e70a0-61ac-4751-b730-5d23d1a5cef6<TURN>20	ok thank you for your order	O O O O O O	thankyou
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	0	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>0	hai	O	openinggreeting
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	3	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>3	tomato mozzarella	ingredient ingredient	contentonly
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	4	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>4	soda	drink_item	orderdrinkintent
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	6	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>6	medium	size	contentonly
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	7	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>7	pleas add goat and salame customize	O O ingredient O ingredient O	contentonly
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	9	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>9	np	O	rejection
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	11	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>11	no	O	rejection
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	13	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>13	nothing	O	rejection
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	15	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>15	"32 10 th road 
 deland fl 32720"	address address address address O address address address	contentonly
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	17	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>17	cod	O	contentonly
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	19	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>19	ok	O	confirmation
e1b6e31d-ca5a-4324-ba8f-cfee5c18c007	21	<CONV>e1b6e31d-ca5a-4324-ba8f-cfee5c18c007<TURN>21	ok	O	confirmation
6eb995e7-acca-4331-8d23-39baefe03fd3	0	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>0	hai	O	openinggreeting
6eb995e7-acca-4331-8d23-39baefe03fd3	2	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>2	pizza	food_item	orderpizzaintent
6eb995e7-acca-4331-8d23-39baefe03fd3	4	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>4	meat eater pizza	food_item food_item food_item	orderpizzaintent
6eb995e7-acca-4331-8d23-39baefe03fd3	6	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>6	o thanks	O O	rejection
6eb995e7-acca-4331-8d23-39baefe03fd3	8	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>8	sorry	O	outofdomain
6eb995e7-acca-4331-8d23-39baefe03fd3	9	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>9	thanks	O	thankyou
6eb995e7-acca-4331-8d23-39baefe03fd3	10	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>10	no thanks	O O	rejection
6eb995e7-acca-4331-8d23-39baefe03fd3	11	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>11	hello there	O O	openinggreeting
6eb995e7-acca-4331-8d23-39baefe03fd3	13	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>13	yes	O	confirmation
6eb995e7-acca-4331-8d23-39baefe03fd3	14	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>14	ok	O	confirmation
6eb995e7-acca-4331-8d23-39baefe03fd3	16	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>16	meat eater	food_item O	contentonly
6eb995e7-acca-4331-8d23-39baefe03fd3	18	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>18	pepperoni	ingredient	contentonly
6eb995e7-acca-4331-8d23-39baefe03fd3	20	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>20	large	size	contentonly
6eb995e7-acca-4331-8d23-39baefe03fd3	22	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>22	no thanks	O O	rejection
6eb995e7-acca-4331-8d23-39baefe03fd3	24	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>24	madurai nethaji nagar madurai	address address address address	contentonly
6eb995e7-acca-4331-8d23-39baefe03fd3	26	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>26	ok i will bye	O O O O	closinggreeting
6eb995e7-acca-4331-8d23-39baefe03fd3	28	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>28	cash ondelivery	O O	outofdomain
6eb995e7-acca-4331-8d23-39baefe03fd3	30	<CONV>6eb995e7-acca-4331-8d23-39baefe03fd3<TURN>30	ok thanks bye	O O O	thankyou
d67745f9-a345-4b19-b956-4d079c38c2ec	0	<CONV>d67745f9-a345-4b19-b956-4d079c38c2ec<TURN>0	hi	O	openinggreeting
