conversationId	turnNumber	utteranceId	utterance	slot-labels	intent
8f97ca43-37f0-4658-9c98-a0ee96278257	6	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>6	10 gb	datacategoryvalues datacategoryvalues	startserviceintent
8f97ca43-37f0-4658-9c98-a0ee96278257	8	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>8	hello i ask 10 gb is available	O O O datacategoryvalues datacategoryvalues O O	getinformationintent
8f97ca43-37f0-4658-9c98-a0ee96278257	11	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>11	yes please subscribe	O O O	confirmation
8f97ca43-37f0-4658-9c98-a0ee96278257	13	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>13	no thanks	O O	rejection
8f97ca43-37f0-4658-9c98-a0ee96278257	14	<CONV>8f97ca43-37f0-4658-9c98-a0ee96278257<TURN>14	please subscribe this pack as soon as possible	O O O O O O O O	startserviceintent
17232ecc-3bb0-4535-9e35-a340c1453a06	0	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>0	hai	O	openinggreeting
17232ecc-3bb0-4535-9e35-a340c1453a06	2	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>2	i want to new cable	O O O O service_type	startserviceintent
17232ecc-3bb0-4535-9e35-a340c1453a06	4	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>4	anchorage 99501 thru 99524	current_city current_zipcode O current_zipcode	contentonly
17232ecc-3bb0-4535-9e35-a340c1453a06	6	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>6	1 gb	datacategoryvalues datacategoryvalues	contentonly
17232ecc-3bb0-4535-9e35-a340c1453a06	8	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>8	yes okay	O O	confirmation
17232ecc-3bb0-4535-9e35-a340c1453a06	10	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>10	1 gb plan	datacategoryvalues datacategoryvalues O	contentonly
17232ecc-3bb0-4535-9e35-a340c1453a06	12	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>12	okay	O	confirmation
17232ecc-3bb0-4535-9e35-a340c1453a06	14	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>14	no thanks	O O	rejection
17232ecc-3bb0-4535-9e35-a340c1453a06	16	<CONV>17232ecc-3bb0-4535-9e35-a340c1453a06<TURN>16	okay good bye have a nice day	O O O O O O O	closinggreeting
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	0	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>0	hi	O	openinggreeting
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	1	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>1	i need can	O O O	startserviceintent
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	2	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>2	i need cable connection	O O service_type O	startserviceintent
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	4	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>4	chennai 653001	current_city current_zipcode	contentonly
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	6	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>6	5 gb	datacategoryvalues datacategoryvalues	contentonly
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	8	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>8	ok	O	confirmation
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	10	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>10	ok	O	confirmation
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	12	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>12	nothing	O	rejection
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	14	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>14	yes confirm it	O O O	confirmation
cbd9abfb-5938-4d32-ae91-8a997b6cb6d4	16	<CONV>cbd9abfb-5938-4d32-ae91-8a997b6cb6d4<TURN>16	no	O	rejection
77c3b304-4782-4ad7-927b-12c451d83ecb	0	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>0	hi	O	rejection
77c3b304-4782-4ad7-927b-12c451d83ecb	2	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>2	i want cable connection	O O service_type O	startserviceintent
77c3b304-4782-4ad7-927b-12c451d83ecb	4	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>4	chennai 628004	current_city current_zipcode	contentonly
77c3b304-4782-4ad7-927b-12c451d83ecb	6	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>6	5 gb	datacategoryvalues datacategoryvalues	contentonly
77c3b304-4782-4ad7-927b-12c451d83ecb	8	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>8	ok	O	confirmation
77c3b304-4782-4ad7-927b-12c451d83ecb	10	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>10	nothingt	O	rejection
77c3b304-4782-4ad7-927b-12c451d83ecb	11	<CONV>77c3b304-4782-4ad7-927b-12c451d83ecb<TURN>11	nothing	O	rejection
8f7835f4-cacb-400e-ac58-b3fe2a47802f	0	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>0	hi	O	openinggreeting
8f7835f4-cacb-400e-ac58-b3fe2a47802f	2	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>2	i need a internet connection	O O O service_type O	startserviceintent
8f7835f4-cacb-400e-ac58-b3fe2a47802f	4	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>4	chennai 624008	O current_zipcode	contentonly
8f7835f4-cacb-400e-ac58-b3fe2a47802f	6	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>6	5 gb	datacategoryvalues datacategoryvalues	contentonly
8f7835f4-cacb-400e-ac58-b3fe2a47802f	8	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>8	nothing	O	rejection
8f7835f4-cacb-400e-ac58-b3fe2a47802f	9	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>9	ok	O	confirmation
8f7835f4-cacb-400e-ac58-b3fe2a47802f	11	<CONV>8f7835f4-cacb-400e-ac58-b3fe2a47802f<TURN>11	nothing	O	rejection
000b0789-8d07-43f4-8556-967d71ca7af0	0	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>0	hai	O	openinggreeting
000b0789-8d07-43f4-8556-967d71ca7af0	2	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>2	i got sign up internet service	O O O O service_type O	startserviceintent
000b0789-8d07-43f4-8556-967d71ca7af0	4	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>4	60007	current_zipcode	contentonly
000b0789-8d07-43f4-8556-967d71ca7af0	5	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>5	chicago	current_city	contentonly
000b0789-8d07-43f4-8556-967d71ca7af0	7	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>7	yes	O	confirmation
000b0789-8d07-43f4-8556-967d71ca7af0	8	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>8	sure	O	confirmation
000b0789-8d07-43f4-8556-967d71ca7af0	10	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>10	10 gb	datacategoryvalues datacategoryvalues	contentonly
000b0789-8d07-43f4-8556-967d71ca7af0	12	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>12	ok	O	confirmation
000b0789-8d07-43f4-8556-967d71ca7af0	13	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>13	sure	O	confirmation
000b0789-8d07-43f4-8556-967d71ca7af0	15	<CONV>000b0789-8d07-43f4-8556-967d71ca7af0<TURN>15	no thanks	O O	rejection
849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa	0	<CONV>849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa<TURN>0	hi	O	openinggreeting
849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa	2	<CONV>849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa<TURN>2	good evening i need to signup new phone and internet connection please provide information about it	O O O O O O O O O service_type O O O O O O	startserviceintent
849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa	4	<CONV>849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa<TURN>4	which data plan is suitable for home use please give ur suggestion mr cameron	O O O O O O O O O O O O O O	getinformationintent
849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa	6	<CONV>849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa<TURN>6	i choose 10 gb data plan plese confirm it thank you for your suggestion mr cameron	O O datacategoryvalues datacategoryvalues O O O O O O O O O O O O	contentonly
849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa	7	<CONV>849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa<TURN>7	are you there mr cameron	O O O username username	contentonly
849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa	9	<CONV>849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa<TURN>9	city name houston zipcode 77001	O O current_city O current_zipcode	contentonly
849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa	11	<CONV>849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa<TURN>11	ok take your own moment	O O O O O	confirmation
849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa	13	<CONV>849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa<TURN>13	nothing mr cameron thank you for your service its just awesome	O O O O O O O O O O O	rejection
849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa	15	<CONV>849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa<TURN>15	goodbye	O	closinggreeting
849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa	16	<CONV>849ce3d0-3a8b-42da-8bfb-7c0b8a3ea7aa<TURN>16	wish you the same	O O O O	outofdomain
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	0	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>0	hi	O	openinggreeting
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	2	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>2	i need a new internet connection	O O O O service_type O	startserviceintent
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	4	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>4	miami 20130	address address	contentonly
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	6	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>6	10 gb	datacategoryvalues datacategoryvalues	contentonly
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	8	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>8	how much for month	O O O O	contentonly
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	10	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>10	okay	O	confirmation
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	12	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>12	yeah conform it	O O O	confirmation
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	14	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>14	thank you	O O	thankyou
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	16	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>16	nothing	O	rejection
345570aa-b1d5-45fb-add4-44e6ab7d5d6e	18	<CONV>345570aa-b1d5-45fb-add4-44e6ab7d5d6e<TURN>18	bye	O	closinggreeting
9476d86c-e3dd-4857-85cd-97e7054bfe89	0	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>0	hi	O	openinggreeting
9476d86c-e3dd-4857-85cd-97e7054bfe89	1	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>1	i need cable connectioin	O O O O	startserviceintent
9476d86c-e3dd-4857-85cd-97e7054bfe89	4	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>4	chennai 625004	current_city current_zipcode	contentonly
9476d86c-e3dd-4857-85cd-97e7054bfe89	6	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>6	5 gb	datacategoryvalues datacategoryvalues	contentonly
9476d86c-e3dd-4857-85cd-97e7054bfe89	8	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>8	ok	O	confirmation
9476d86c-e3dd-4857-85cd-97e7054bfe89	10	<CONV>9476d86c-e3dd-4857-85cd-97e7054bfe89<TURN>10	nothing	O	rejection
d526e984-6abf-4bfd-b4cb-fcbe77304667	0	<CONV>d526e984-6abf-4bfd-b4cb-fcbe77304667<TURN>0	hi	O	openinggreeting
d526e984-6abf-4bfd-b4cb-fcbe77304667	2	<CONV>d526e984-6abf-4bfd-b4cb-fcbe77304667<TURN>2	i need a cable service	O O O service_type O	startserviceintent
d526e984-6abf-4bfd-b4cb-fcbe77304667	4	<CONV>d526e984-6abf-4bfd-b4cb-fcbe77304667<TURN>4	chennai 600019	current_city current_zipcode	contentonly
d526e984-6abf-4bfd-b4cb-fcbe77304667	6	<CONV>d526e984-6abf-4bfd-b4cb-fcbe77304667<TURN>6	5 gb	datacategoryvalues datacategoryvalues	contentonly
d526e984-6abf-4bfd-b4cb-fcbe77304667	8	<CONV>d526e984-6abf-4bfd-b4cb-fcbe77304667<TURN>8	no	O	rejection
738ea0a2-a026-4266-a3ae-673e6fa81d4c	0	<CONV>738ea0a2-a026-4266-a3ae-673e6fa81d4c<TURN>0	hi	O	openinggreeting
738ea0a2-a026-4266-a3ae-673e6fa81d4c	2	<CONV>738ea0a2-a026-4266-a3ae-673e6fa81d4c<TURN>2	service	O	startserviceintent
738ea0a2-a026-4266-a3ae-673e6fa81d4c	3	<CONV>738ea0a2-a026-4266-a3ae-673e6fa81d4c<TURN>3	i want new cable service	O O O service_type O	startserviceintent
738ea0a2-a026-4266-a3ae-673e6fa81d4c	7	<CONV>738ea0a2-a026-4266-a3ae-673e6fa81d4c<TURN>7	10 gb	datacategoryvalues datacategoryvalues	contentonly
738ea0a2-a026-4266-a3ae-673e6fa81d4c	9	<CONV>738ea0a2-a026-4266-a3ae-673e6fa81d4c<TURN>9	ok	O	confirmation
738ea0a2-a026-4266-a3ae-673e6fa81d4c	11	<CONV>738ea0a2-a026-4266-a3ae-673e6fa81d4c<TURN>11	yesok for me	O O O	confirmation
738ea0a2-a026-4266-a3ae-673e6fa81d4c	13	<CONV>738ea0a2-a026-4266-a3ae-673e6fa81d4c<TURN>13	no	O	rejection
c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14	0	<CONV>c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14<TURN>0	hi	O	openinggreeting
c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14	2	<CONV>c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14<TURN>2	i want new cable service	O O O service_type O	startserviceintent
c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14	4	<CONV>c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14<TURN>4	7645676 theni	current_zipcode current_city	contentonly
c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14	6	<CONV>c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14<TURN>6	1 gb	datacategoryvalues datacategoryvalues	contentonly
c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14	8	<CONV>c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14<TURN>8	ok	O	confirmation
c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14	9	<CONV>c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14<TURN>9	no thanks	O O	rejection
c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14	11	<CONV>c4bd72b3-5cf2-43dc-bee3-2fab5fc32f14<TURN>11	byeee	O	closinggreeting
a3f3194e-f444-4b93-9ca4-aa2143f65903	0	<CONV>a3f3194e-f444-4b93-9ca4-aa2143f65903<TURN>0	hai	O	openinggreeting
a3f3194e-f444-4b93-9ca4-aa2143f65903	2	<CONV>a3f3194e-f444-4b93-9ca4-aa2143f65903<TURN>2	i would like to sign up for new internet service	O O O O O O O O service_type O	startserviceintent
a3f3194e-f444-4b93-9ca4-aa2143f65903	4	<CONV>a3f3194e-f444-4b93-9ca4-aa2143f65903<TURN>4	city name freeport and the zip code 04034	O O current_city O O O O current_zipcode	contentonly
a3f3194e-f444-4b93-9ca4-aa2143f65903	8	<CONV>a3f3194e-f444-4b93-9ca4-aa2143f65903<TURN>8	yes i want to know about the price of the data plan	O O O O O O O O O O O O	getinformationintent
a3f3194e-f444-4b93-9ca4-aa2143f65903	10	<CONV>a3f3194e-f444-4b93-9ca4-aa2143f65903<TURN>10	no thank you so much for your help	O O O O O O O O	rejection
a3f3194e-f444-4b93-9ca4-aa2143f65903	12	<CONV>a3f3194e-f444-4b93-9ca4-aa2143f65903<TURN>12	okay thank you	O O O	thankyou
a3f3194e-f444-4b93-9ca4-aa2143f65903	14	<CONV>a3f3194e-f444-4b93-9ca4-aa2143f65903<TURN>14	no thank you	O O O	rejection
26a7b26c-6965-4f47-8566-fdb6eaf6c462	0	<CONV>26a7b26c-6965-4f47-8566-fdb6eaf6c462<TURN>0	hai	O	openinggreeting
26a7b26c-6965-4f47-8566-fdb6eaf6c462	2	<CONV>26a7b26c-6965-4f47-8566-fdb6eaf6c462<TURN>2	like to purchase	O O O	outofdomain
26a7b26c-6965-4f47-8566-fdb6eaf6c462	4	<CONV>26a7b26c-6965-4f47-8566-fdb6eaf6c462<TURN>4	mathurai	current_city	contentonly
26a7b26c-6965-4f47-8566-fdb6eaf6c462	5	<CONV>26a7b26c-6965-4f47-8566-fdb6eaf6c462<TURN>5	58412	current_zipcode	contentonly
26a7b26c-6965-4f47-8566-fdb6eaf6c462	6	<CONV>26a7b26c-6965-4f47-8566-fdb6eaf6c462<TURN>6	hello	O	openinggreeting
26a7b26c-6965-4f47-8566-fdb6eaf6c462	8	<CONV>26a7b26c-6965-4f47-8566-fdb6eaf6c462<TURN>8	5 gb	datacategoryvalues datacategoryvalues	contentonly
26a7b26c-6965-4f47-8566-fdb6eaf6c462	10	<CONV>26a7b26c-6965-4f47-8566-fdb6eaf6c462<TURN>10	ok thanks	O O	thankyou
26a7b26c-6965-4f47-8566-fdb6eaf6c462	12	<CONV>26a7b26c-6965-4f47-8566-fdb6eaf6c462<TURN>12	ok	O	thankyou
26a7b26c-6965-4f47-8566-fdb6eaf6c462	14	<CONV>26a7b26c-6965-4f47-8566-fdb6eaf6c462<TURN>14	ok thanks	O O	thankyou
799dd101-94f1-4ec5-bf88-7f4719f96990	0	<CONV>799dd101-94f1-4ec5-bf88-7f4719f96990<TURN>0	hai	O	openinggreeting
799dd101-94f1-4ec5-bf88-7f4719f96990	2	<CONV>799dd101-94f1-4ec5-bf88-7f4719f96990<TURN>2	i want to new cable	O O O O service_type	startserviceintent
799dd101-94f1-4ec5-bf88-7f4719f96990	4	<CONV>799dd101-94f1-4ec5-bf88-7f4719f96990<TURN>4	chicago	current_city	contentonly
799dd101-94f1-4ec5-bf88-7f4719f96990	7	<CONV>799dd101-94f1-4ec5-bf88-7f4719f96990<TURN>7	384765	current_zipcode	contentonly
799dd101-94f1-4ec5-bf88-7f4719f96990	9	<CONV>799dd101-94f1-4ec5-bf88-7f4719f96990<TURN>9	1 gb	datacategoryvalues datacategoryvalues	contentonly
799dd101-94f1-4ec5-bf88-7f4719f96990	11	<CONV>799dd101-94f1-4ec5-bf88-7f4719f96990<TURN>11	okay no thanks	O O O	rejection
799dd101-94f1-4ec5-bf88-7f4719f96990	13	<CONV>799dd101-94f1-4ec5-bf88-7f4719f96990<TURN>13	okay good bye	O O O	closinggreeting
8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1	0	<CONV>8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1<TURN>0	hello	O	openinggreeting
8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1	2	<CONV>8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1<TURN>2	i wanted to sign up for a new service rory	O O O O O O O O O O	startserviceintent
8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1	4	<CONV>8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1<TURN>4	city bhopal zip code 620547	O current_city O O current_zipcode	contentonly
8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1	6	<CONV>8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1<TURN>6	i want cable service of 1 gb data plan	O O service_type O O datacategoryvalues datacategoryvalues O O	startserviceintent
8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1	8	<CONV>8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1<TURN>8	yeah sure rory	O O O	confirmation
8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1	10	<CONV>8d3b2e43-c8a5-4d0c-89b4-3d7685dd2be1<TURN>10	thats great thanks a lot for the help rory nothing else	O O O O O O O O O O O	thankyou
f867cc61-350b-46d3-9fbd-463866e43193	0	<CONV>f867cc61-350b-46d3-9fbd-463866e43193<TURN>0	hai	O	openinggreeting
f867cc61-350b-46d3-9fbd-463866e43193	2	<CONV>f867cc61-350b-46d3-9fbd-463866e43193<TURN>2	i wand a new cable connection	O O O O service_type O	startserviceintent
f867cc61-350b-46d3-9fbd-463866e43193	4	<CONV>f867cc61-350b-46d3-9fbd-463866e43193<TURN>4	yes thats lovely city name is davis and zip code is 1943	O O O O O O O O O O O new_zipcode	contentonly
f867cc61-350b-46d3-9fbd-463866e43193	6	<CONV>f867cc61-350b-46d3-9fbd-463866e43193<TURN>6	i have booked your subscription request for 10 gb cable data plan	O O O O O O O datacategoryvalues datacategoryvalues O O O	contentonly
f867cc61-350b-46d3-9fbd-463866e43193	8	<CONV>f867cc61-350b-46d3-9fbd-463866e43193<TURN>8	yes thas right	O O O	confirmation
f867cc61-350b-46d3-9fbd-463866e43193	10	<CONV>f867cc61-350b-46d3-9fbd-463866e43193<TURN>10	yes sure	O O	confirmation
f867cc61-350b-46d3-9fbd-463866e43193	12	<CONV>f867cc61-350b-46d3-9fbd-463866e43193<TURN>12	no thanks for your wonderful help	O O O O O O	rejection
f867cc61-350b-46d3-9fbd-463866e43193	14	<CONV>f867cc61-350b-46d3-9fbd-463866e43193<TURN>14	okay goodbye have a great day	O O O O O O	closinggreeting
faf50d99-bb69-4995-ba41-0e68ece82eea	0	<CONV>faf50d99-bb69-4995-ba41-0e68ece82eea<TURN>0	hello sir	O O	openinggreeting
faf50d99-bb69-4995-ba41-0e68ece82eea	2	<CONV>faf50d99-bb69-4995-ba41-0e68ece82eea<TURN>2	i want to 1 gb data plan sir	O O O datacategoryvalues datacategoryvalues O O O	startserviceintent
faf50d99-bb69-4995-ba41-0e68ece82eea	6	<CONV>faf50d99-bb69-4995-ba41-0e68ece82eea<TURN>6	telangana	current_city	contentonly
faf50d99-bb69-4995-ba41-0e68ece82eea	7	<CONV>faf50d99-bb69-4995-ba41-0e68ece82eea<TURN>7	503114	current_zipcode	contentonly
faf50d99-bb69-4995-ba41-0e68ece82eea	9	<CONV>faf50d99-bb69-4995-ba41-0e68ece82eea<TURN>9	thank you sir	O O O	thankyou
faf50d99-bb69-4995-ba41-0e68ece82eea	11	<CONV>faf50d99-bb69-4995-ba41-0e68ece82eea<TURN>11	nothing sir	O O	rejection
faf50d99-bb69-4995-ba41-0e68ece82eea	13	<CONV>faf50d99-bb69-4995-ba41-0e68ece82eea<TURN>13	thank you sir	O O O	thankyou
3410d796-0d10-4824-bf6f-44a5f908753c	0	<CONV>3410d796-0d10-4824-bf6f-44a5f908753c<TURN>0	hi	O	openinggreeting
3410d796-0d10-4824-bf6f-44a5f908753c	2	<CONV>3410d796-0d10-4824-bf6f-44a5f908753c<TURN>2	i want to purchase internet	O O O O service_type	startserviceintent
3410d796-0d10-4824-bf6f-44a5f908753c	4	<CONV>3410d796-0d10-4824-bf6f-44a5f908753c<TURN>4	goa 145863	current_city current_zipcode	contentonly
3410d796-0d10-4824-bf6f-44a5f908753c	6	<CONV>3410d796-0d10-4824-bf6f-44a5f908753c<TURN>6	10 gb	datacategoryvalues datacategoryvalues	contentonly
3410d796-0d10-4824-bf6f-44a5f908753c	8	<CONV>3410d796-0d10-4824-bf6f-44a5f908753c<TURN>8	ok	O	confirmation
3410d796-0d10-4824-bf6f-44a5f908753c	9	<CONV>3410d796-0d10-4824-bf6f-44a5f908753c<TURN>9	ok	O	confirmation
3410d796-0d10-4824-bf6f-44a5f908753c	11	<CONV>3410d796-0d10-4824-bf6f-44a5f908753c<TURN>11	nothing else	O O	rejection
3410d796-0d10-4824-bf6f-44a5f908753c	12	<CONV>3410d796-0d10-4824-bf6f-44a5f908753c<TURN>12	hi	O	openinggreeting
fe365ad3-9699-471c-a894-7e4db993f61c	0	<CONV>fe365ad3-9699-471c-a894-7e4db993f61c<TURN>0	hai	O	openinggreeting
fe365ad3-9699-471c-a894-7e4db993f61c	2	<CONV>fe365ad3-9699-471c-a894-7e4db993f61c<TURN>2	i want new cable service	O O O O O	startserviceintent
fe365ad3-9699-471c-a894-7e4db993f61c	4	<CONV>fe365ad3-9699-471c-a894-7e4db993f61c<TURN>4	my city name mumbai and zip code 963789	O O O current_city O O O current_zipcode	contentonly
fe365ad3-9699-471c-a894-7e4db993f61c	6	<CONV>fe365ad3-9699-471c-a894-7e4db993f61c<TURN>6	yes	O	confirmation
fe365ad3-9699-471c-a894-7e4db993f61c	7	<CONV>fe365ad3-9699-471c-a894-7e4db993f61c<TURN>7	check your connect	O O O	outofdomain
fe365ad3-9699-471c-a894-7e4db993f61c	9	<CONV>fe365ad3-9699-471c-a894-7e4db993f61c<TURN>9	5 gb	datacategoryvalues datacategoryvalues	contentonly
fe365ad3-9699-471c-a894-7e4db993f61c	11	<CONV>fe365ad3-9699-471c-a894-7e4db993f61c<TURN>11	ok	O	confirmation
fe365ad3-9699-471c-a894-7e4db993f61c	13	<CONV>fe365ad3-9699-471c-a894-7e4db993f61c<TURN>13	nothanks	O	thankyou
fe365ad3-9699-471c-a894-7e4db993f61c	15	<CONV>fe365ad3-9699-471c-a894-7e4db993f61c<TURN>15	okay bye	O O	closinggreeting
a79689ea-2031-4bb8-a521-0c87a3f101c1	0	<CONV>a79689ea-2031-4bb8-a521-0c87a3f101c1<TURN>0	hi	O	openinggreeting
a79689ea-2031-4bb8-a521-0c87a3f101c1	2	<CONV>a79689ea-2031-4bb8-a521-0c87a3f101c1<TURN>2	want to purchase new cable	O O O O service_type	startserviceintent
a79689ea-2031-4bb8-a521-0c87a3f101c1	4	<CONV>a79689ea-2031-4bb8-a521-0c87a3f101c1<TURN>4	melur 625102	current_city current_zipcode	contentonly
a79689ea-2031-4bb8-a521-0c87a3f101c1	6	<CONV>a79689ea-2031-4bb8-a521-0c87a3f101c1<TURN>6	5 gb	datacategoryvalues datacategoryvalues	contentonly
a79689ea-2031-4bb8-a521-0c87a3f101c1	8	<CONV>a79689ea-2031-4bb8-a521-0c87a3f101c1<TURN>8	no thanks	O O	rejection
36cea9bf-d98b-40f8-a7ac-61fccb023df0	0	<CONV>36cea9bf-d98b-40f8-a7ac-61fccb023df0<TURN>0	hi	O	openinggreeting
